,time,open,high,low,close
3036,2021-10-26 11:20:00,98.2355823449,98.2355823449,98.2355823449,98.2355823449
3037,2021-10-26 11:06:00,98.5722768812,98.5722768812,98.5722768812,98.5722768812
3038,2021-10-26 11:01:00,98.7158671981,98.7257699786,98.7158671981,98.7257699786
3039,2021-10-26 10:59:00,98.7109158079,98.7109158079,98.7109158079,98.7109158079
3040,2021-10-26 10:48:00,98.5326657593,98.5326657593,98.5326657593,98.5326657593
3041,2021-10-26 10:43:00,98.3445129302,98.3445129302,98.3445129302,98.3445129302
3042,2021-10-26 10:22:00,98.0474295158,98.0474295158,98.0474295158,98.0474295158
3043,2021-10-26 10:13:00,98.4039296131,98.4039296131,98.1018948085,98.1018948085
3044,2021-10-26 10:10:00,98.3643184912,98.3643184912,98.0474295158,98.0474295158
3045,2021-10-26 09:40:00,99.2555687342,99.2555687342,98.3643184912,98.3643184912
3046,2021-10-25 16:01:00,99.3644993195,99.3644993195,99.3644993195,99.3644993195
3047,2021-10-25 16:00:00,99.1317839782,99.1317839782,99.1317839782,99.1317839782
3048,2021-10-25 15:38:00,99.0079992222,99.0079992222,99.0079992222,99.0079992222
3049,2021-10-25 15:24:00,99.107027027,99.107027027,99.107027027,99.107027027
3050,2021-10-25 15:20:00,99.4239160023,99.4239160023,99.4239160023,99.4239160023
3051,2021-10-25 15:10:00,99.4734299047,99.4734299047,99.4734299047,99.4734299047
3052,2021-10-25 15:09:00,99.2060548318,99.2060548318,99.0377075637,99.0377075637
3053,2021-10-25 15:04:00,99.5724577095,99.5724577095,99.5724577095,99.5724577095
3054,2021-10-25 14:45:00,99.5526521486,99.5526521486,99.5229438071,99.5229438071
3055,2021-10-25 14:44:00,99.6021660509,99.6021660509,99.6021660509,99.6021660509
3056,2021-10-25 14:12:00,99.7408049776,99.7408049776,99.7408049776,99.7408049776
3057,2021-10-25 14:06:00,100.226041221,100.226041221,100.226041221,100.226041221
3058,2021-10-25 13:38:00,100.018082831,100.018082831,100.018082831,100.018082831
3059,2021-10-25 13:21:00,100.018082831,100.018082831,100.018082831,100.018082831
3060,2021-10-25 13:19:00,100.681569123,100.681569123,100.384485709,100.384485709
3061,2021-10-25 12:44:00,100.018082831,100.018082831,100.018082831,100.018082831
3062,2021-10-25 12:29:00,100.092353685,100.092353685,100.092353685,100.092353685
3063,2021-10-25 12:18:00,99.8202252771,99.8202252771,99.8202252771,99.8202252771
3064,2021-10-25 12:11:00,99.8299300019,99.8299300019,99.8299300019,99.8299300019
3065,2021-10-25 12:02:00,100.798322905,100.798322905,100.798322905,100.798322905
3066,2021-10-25 11:56:00,99.6120688314,99.6120688314,99.6120688314,99.6120688314
3067,2021-10-25 11:51:00,99.5427493681,99.5427493681,99.5427493681,99.5427493681
3068,2021-10-25 11:11:00,100.760395256,100.760395256,100.760395256,100.760395256
3069,2021-10-22 15:58:00,99.3149854171,99.3149854171,99.3149854171,99.3149854171
3070,2021-10-22 15:57:00,99.354596539,99.354596539,99.3149854171,99.3149854171
3071,2021-10-22 15:53:00,99.562554929,99.562554929,99.562554929,99.562554929
3072,2021-10-22 15:43:00,99.7606105386,99.7606105386,99.7606105386,99.7606105386
3073,2021-10-22 15:40:00,99.3199368073,99.3199368073,99.2951798561,99.2951798561
3074,2021-10-22 15:07:00,99.5427493681,99.5427493681,99.5427493681,99.5427493681
3075,2021-10-22 15:03:00,99.6813882948,99.6813882948,99.6813882948,99.6813882948
3076,2021-10-22 14:43:00,99.3496451487,99.8200272215,99.3496451487,99.8200272215
3077,2021-10-22 14:42:00,100.067497706,100.067497706,100.067497706,100.067497706
3078,2021-10-22 14:35:00,99.3001312464,99.3001312464,99.3001312464,99.3001312464
3079,2021-10-22 14:29:00,99.1812978806,99.1812978806,99.1812978806,99.1812978806
3080,2021-10-22 12:55:00,99.3248881976,99.3248881976,99.3248881976,99.3248881976
3081,2021-10-22 12:51:00,99.5427493681,99.5427493681,99.5427493681,99.5427493681
3082,2021-10-22 12:46:00,98.3742212716,99.2357631732,98.3742212716,99.2357631732
3083,2021-10-22 12:27:00,99.6945589928,99.6945589928,99.6945589928,99.6945589928
3084,2021-10-22 11:49:00,99.5744382656,99.5744382656,99.5744382656,99.5744382656
3085,2021-10-22 09:31:00,99.9982772701,99.9982772701,99.9982772701,99.9982772701
3086,2021-10-21 15:59:00,100.879624733,100.879624733,100.879624733,100.879624733
3087,2021-10-21 15:56:00,100.869721952,100.869721952,100.869721952,100.869721952
3088,2021-10-21 15:55:00,100.711277465,100.711277465,100.711277465,100.711277465
3089,2021-10-21 15:32:00,101.305444293,101.305444293,101.156902586,101.156902586
3090,2021-10-21 15:20:00,101.072728952,101.077680342,101.072728952,101.077680342
3091,2021-10-21 15:17:00,100.869721952,101.007766712,100.869721952,101.007766712
3092,2021-10-21 15:13:00,101.008360879,101.008360879,101.008360879,101.008360879
3093,2021-10-21 14:58:00,100.641958001,100.641958001,100.641958001,100.641958001
3094,2021-10-21 14:51:00,101.008360879,101.008360879,101.008360879,101.008360879
3095,2021-10-21 14:43:00,100.473610733,100.473610733,100.473610733,100.473610733
3096,2021-10-21 14:39:00,100.325069026,100.325069026,100.325069026,100.325069026
3097,2021-10-21 14:27:00,100.315166245,100.315166245,100.315166245,100.315166245
3098,2021-10-21 13:51:00,100.315166245,100.315166245,100.315166245,100.315166245
3099,2021-10-21 13:49:00,100.691471904,100.691471904,100.691471904,100.691471904
3100,2021-10-21 12:37:00,100.250798172,100.250798172,100.250798172,100.250798172
3101,2021-10-21 11:09:00,100.596108128,100.596108128,100.596108128,100.596108128
3102,2021-10-21 10:47:00,101.265833171,101.265833171,101.265833171,101.265833171
3103,2021-10-21 10:06:00,101.473791561,101.473791561,101.424277659,101.424277659
3104,2021-10-21 09:54:00,101.018263659,101.02816644,101.018263659,101.02816644
3105,2021-10-21 09:18:00,101.988736146,101.988736146,101.988736146,101.988736146
3106,2021-10-20 16:01:00,101.988736146,101.988736146,101.988736146,101.988736146
3107,2021-10-20 16:00:00,101.597576317,101.597576317,101.597576317,101.597576317
3108,2021-10-20 15:59:00,101.998638927,101.998638927,101.706506903,101.706506903
3109,2021-10-20 15:58:00,101.959027805,101.998638927,101.959027805,101.998638927
3110,2021-10-20 15:57:00,101.751069415,101.751069415,101.751069415,101.751069415
3111,2021-10-20 15:56:00,101.751069415,101.751069415,101.751069415,101.751069415
3112,2021-10-20 15:53:00,101.751069415,101.751069415,101.751069415,101.751069415
3113,2021-10-20 15:50:00,101.330201244,101.330201244,101.330201244,101.330201244
3114,2021-10-20 15:44:00,101.44408322,101.592624927,101.44408322,101.592624927
3115,2021-10-20 15:41:00,101.226222049,101.226222049,101.226222049,101.226222049
3116,2021-10-20 15:35:00,101.171756757,101.171756757,101.171756757,101.171756757
3117,2021-10-20 15:28:00,101.320298464,101.320298464,101.320298464,101.320298464
3118,2021-10-20 15:23:00,101.270784562,101.270784562,101.270784562,101.270784562
3119,2021-10-20 15:18:00,101.354958196,101.354958196,101.354958196,101.354958196
3120,2021-10-20 15:12:00,101.533208244,101.533208244,101.533208244,101.533208244
3121,2021-10-20 15:06:00,101.597576317,101.597576317,101.597576317,101.597576317
3122,2021-10-20 14:59:00,101.756020805,101.756020805,101.756020805,101.756020805
3123,2021-10-20 14:48:00,101.414374878,101.414374878,101.414374878,101.414374878
3124,2021-10-20 14:45:00,101.978833366,101.978833366,101.978833366,101.978833366
3125,2021-10-20 14:40:00,101.780777756,101.780777756,101.577770756,101.577770756
3126,2021-10-20 14:33:00,101.780777756,101.780777756,101.780777756,101.780777756
3127,2021-10-20 14:27:00,101.86,101.86,101.86,101.86
3128,2021-10-20 13:25:00,100.998458098,100.998458098,100.998458098,100.998458098
3129,2021-10-20 13:16:00,101.404472098,101.404472098,101.404472098,101.404472098
3130,2021-10-20 12:56:00,101.503499903,101.503499903,101.455669473,101.455669473
3131,2021-10-20 12:53:00,101.731263854,101.731263854,101.731263854,101.731263854
3132,2021-10-20 12:52:00,101.711458293,101.711458293,101.503499903,101.503499903
3133,2021-10-20 12:47:00,101.077680342,101.077680342,101.077680342,101.077680342
3134,2021-10-20 12:44:00,101.701555512,101.701555512,101.701555512,101.701555512
3135,2021-10-20 12:32:00,101.434180439,101.434180439,101.176708147,101.176708147
3136,2021-10-20 12:31:00,101.166805367,101.166805367,101.166805367,101.166805367
3137,2021-10-20 12:27:00,101.265833171,101.265833171,101.265833171,101.265833171
3138,2021-10-20 11:52:00,100.745937196,100.745937196,100.745937196,100.745937196
3139,2021-10-20 11:41:00,100.513221855,100.513221855,100.513221855,100.513221855
3140,2021-10-20 11:39:00,100.542930196,100.542930196,100.542930196,100.542930196
3141,2021-10-20 11:25:00,100.740985806,100.740985806,100.537978806,100.537978806
3142,2021-10-20 11:12:00,100.117110636,100.117110636,100.117110636,100.117110636
3143,2021-10-20 11:02:00,100.027985612,100.027985612,100.027985612,100.027985612
3144,2021-10-20 10:49:00,100.112159246,100.112159246,100.112159246,100.112159246
3145,2021-10-20 10:39:00,100.052742563,100.052742563,100.052742563,100.052742563
3146,2021-10-20 10:28:00,99.8200272215,100.503319074,99.8200272215,100.503319074
3147,2021-10-20 10:19:00,99.8200272215,99.9883744896,99.8200272215,99.9883744896
3148,2021-10-20 10:06:00,99.810124441,99.810124441,99.810124441,99.810124441
3149,2021-10-20 09:54:00,99.810124441,99.8200272215,99.810124441,99.8200272215
3150,2021-10-20 09:53:00,99.8200272215,99.8200272215,99.8200272215,99.8200272215
3151,2021-10-20 09:35:00,99.9883744896,99.9883744896,99.8200272215,99.8200272215
3152,2021-10-20 09:31:00,100.374582928,100.374582928,100.374582928,100.374582928
3153,2021-10-19 15:57:00,99.5229438071,99.5229438071,99.5229438071,99.5229438071
3154,2021-10-19 15:52:00,99.5179924169,99.5179924169,99.5179924169,99.5179924169
3155,2021-10-19 15:49:00,99.5031382462,99.5031382462,99.5031382462,99.5031382462
3156,2021-10-19 15:46:00,99.3793534902,99.3793534902,99.3793534902,99.3793534902
3157,2021-10-19 15:44:00,99.4189646121,99.4189646121,99.4189646121,99.4189646121
3158,2021-10-19 15:41:00,99.4189646121,99.4189646121,99.4189646121,99.4189646121
3159,2021-10-19 15:32:00,99.1317839782,99.1317839782,99.1317839782,99.1317839782
3160,2021-10-19 15:21:00,99.4140132219,99.4234208633,99.4140132219,99.4234208633
3161,2021-10-19 15:12:00,99.6665341241,99.6665341241,99.6665341241,99.6665341241
3162,2021-10-19 15:09:00,99.5774090997,99.5774090997,99.5774090997,99.5774090997
3163,2021-10-19 14:38:00,99.5229438071,99.5328465876,99.5229438071,99.5328465876
3164,2021-10-19 14:36:00,99.7358535874,99.7358535874,99.5229438071,99.5229438071
3165,2021-10-19 14:31:00,99.7754647093,99.7754647093,99.7754647093,99.7754647093
3166,2021-10-19 14:02:00,99.6318743924,99.6318743924,99.5328465876,99.5328465876
3167,2021-10-19 13:52:00,100.265652343,100.265652343,100.265652343,100.265652343
3168,2021-10-19 13:06:00,99.3248881976,99.3248881976,99.3248881976,99.3248881976
3169,2021-10-19 12:38:00,99.6120688314,99.7507077581,99.6120688314,99.7408049776
3170,2021-10-19 12:35:00,99.4733308769,99.4733308769,99.4437215633,99.4437215633
3171,2021-10-19 12:33:00,99.3843048804,99.3843048804,99.3843048804,99.3843048804
3172,2021-10-19 12:31:00,99.2159576123,99.2159576123,99.2159576123,99.2159576123
3173,2021-10-19 12:25:00,99.107027027,99.1164346685,99.107027027,99.1164346685
3174,2021-10-19 12:23:00,99.0278047832,99.0278047832,99.0278047832,99.0278047832
3175,2021-10-19 12:19:00,99.1367353685,99.1367353685,99.1367353685,99.1367353685
3176,2021-10-19 12:16:00,99.3446937585,99.3446937585,99.3446937585,99.3446937585
3177,2021-10-19 12:10:00,98.9584853199,99.0674159051,98.9584853199,99.0674159051
3178,2021-10-19 12:04:00,99.0575131246,99.0669207661,99.0575131246,99.0669207661
3179,2021-10-19 12:02:00,99.0377075637,99.0377075637,99.0377075637,99.0377075637
3180,2021-10-19 11:59:00,99.2456659537,99.2456659537,99.2258603928,99.2258603928
3181,2021-10-19 11:58:00,98.8772825199,98.879263076,98.8772825199,98.879263076
3182,2021-10-19 11:52:00,98.9980964418,98.9980964418,98.9980964418,98.9980964418
3183,2021-10-19 11:48:00,98.879263076,98.879263076,98.879263076,98.879263076
3184,2021-10-19 11:38:00,98.7109158079,98.7109158079,98.7109158079,98.7109158079
3185,2021-10-19 11:32:00,98.7112128913,98.7112128913,98.7112128913,98.7112128913
3186,2021-10-19 11:24:00,98.651499125,98.651499125,98.651499125,98.651499125
3187,2021-10-19 11:14:00,98.4336379545,98.4336379545,98.4336379545,98.4336379545
3188,2021-10-19 11:09:00,98.5524713202,98.5623741007,98.5425685398,98.5425685398
3189,2021-10-19 11:05:00,98.5227629788,98.5227629788,98.4732490764,98.4732490764
3190,2021-10-19 11:03:00,98.4336379545,98.4336379545,98.2850962473,98.2850962473
3191,2021-10-19 10:57:00,98.4336379545,98.4336379545,98.4336379545,98.4336379545
3192,2021-10-19 10:51:00,98.8495547346,98.8495547346,98.8495547346,98.8495547346
3193,2021-10-19 10:46:00,98.8693602955,98.8693602955,98.8693602955,98.8693602955
3194,2021-10-19 10:45:00,98.7681538791,98.7681538791,98.7681538791,98.7681538791
3195,2021-10-19 10:06:00,98.1895344157,98.1895344157,98.1895344157,98.1895344157
3196,2021-10-19 09:50:00,98.9294701731,98.9294701731,97.9781100525,98.4838450515
3197,2021-10-18 16:00:00,98.0870406378,98.0870406378,97.6117071748,97.6117071748
3198,2021-10-18 15:59:00,97.6216099553,97.6216099553,97.6216099553,97.6216099553
3199,2021-10-18 15:52:00,97.6612210772,97.6612210772,97.6612210772,97.6612210772
3200,2021-10-18 15:24:00,98.1365545402,98.1365545402,98.1365545402,98.1365545402
3201,2021-10-18 15:13:00,98.5128601983,98.5128601983,98.5128601983,98.5128601983
3202,2021-10-18 14:08:00,98.6243655065,98.6243655065,98.6243655065,98.6243655065
3203,2021-10-18 13:49:00,98.5128601983,98.5128601983,98.5128601983,98.5128601983
3204,2021-10-18 13:20:00,97.9484017111,97.9484017111,97.9484017111,97.9484017111
3205,2021-10-18 13:15:00,98.3742212716,98.3742212716,98.3742212716,98.3742212716
3206,2021-10-18 13:13:00,98.2850962473,98.2850962473,98.2850962473,98.2850962473
3207,2021-10-18 13:03:00,98.4930546374,98.4930546374,98.4930546374,98.4930546374
3208,2021-10-18 13:02:00,98.2751934668,98.2751934668,98.2553879059,98.2751934668
3209,2021-10-18 12:21:00,97.9087905892,97.9087905892,97.9087905892,97.9087905892
3210,2021-10-18 11:49:00,97.8196655648,97.8196655648,97.8196655648,97.8196655648
3211,2021-10-18 10:42:00,97.5423877115,97.5423877115,97.5423877115,97.5423877115
3212,2021-10-18 10:40:00,97.7364822088,97.7364822088,97.7364822088,97.7364822088
3213,2021-10-18 10:04:00,97.8889850282,97.8889850282,97.8889850282,97.8889850282
3214,2021-10-18 10:00:00,97.5720960529,97.5815036943,97.5720960529,97.5815036943
3215,2021-10-18 09:49:00,97.7107349796,97.7107349796,97.6018043943,97.6018043943
3216,2021-10-18 09:35:00,98.0177211744,98.0177211744,98.0177211744,98.0177211744
3217,2021-10-15 16:01:00,97.3740404433,97.3740404433,97.3740404433,97.3740404433
3218,2021-10-15 16:00:00,98.3346101497,98.4633462959,98.3346101497,98.4633462959
3219,2021-10-15 15:58:00,97.8394711258,97.8394711258,97.8394711258,97.8394711258
3220,2021-10-15 15:52:00,98.3841240521,98.3841240521,98.3445129302,98.3445129302
3221,2021-10-15 15:49:00,98.4831518569,98.4831518569,98.4831518569,98.4831518569
3222,2021-10-15 15:32:00,97.3939450321,97.3939450321,97.3939450321,97.3939450321
3223,2021-10-15 15:30:00,98.3841240521,98.3841240521,98.3841240521,98.3841240521
3224,2021-10-15 15:24:00,98.3643184912,98.3643184912,98.3643184912,98.3643184912
3225,2021-10-15 15:16:00,98.6217907836,98.6316935641,98.6217907836,98.6316935641
3226,2021-10-15 14:49:00,97.988012833,97.988012833,97.988012833,97.988012833
3227,2021-10-15 14:45:00,97.6018043943,97.9979156135,97.6018043943,97.9874186661
3228,2021-10-15 14:41:00,98.0375267354,98.0375267354,98.0375267354,98.0375267354
3229,2021-10-15 14:39:00,98.443540735,98.443540735,98.443540735,98.443540735
3230,2021-10-15 13:37:00,98.1563601011,98.1563601011,98.1563601011,98.1563601011
3231,2021-10-15 13:15:00,96.5522086914,96.5522086914,96.5522086914,96.5522086914
3232,2021-10-15 12:56:00,97.8988878087,97.8988878087,97.8988878087,97.8988878087
3233,2021-10-15 12:20:00,99.3050826366,99.3050826366,99.3050826366,99.3050826366
3234,2021-10-15 11:16:00,98.0600060471,98.0600060471,98.0600060471,98.0600060471
3235,2021-10-15 11:09:00,98.6911102469,98.6911102469,98.6911102469,98.6911102469
3236,2021-10-15 11:08:00,98.3742212716,98.3742212716,98.3742212716,98.3742212716
3237,2021-10-15 11:00:00,98.7802352712,98.7802352712,98.0573322963,98.0573322963
3238,2021-10-15 10:14:00,99.3445947307,99.3445947307,99.3445947307,99.3445947307
3239,2021-10-15 09:49:00,97.8493739063,97.8493739063,97.8493739063,97.8493739063
3240,2021-10-15 09:43:00,98.7940991639,98.7940991639,98.7940991639,98.7940991639
3241,2021-10-15 09:36:00,97.0967625899,97.0967625899,97.0472486875,97.0472486875
3242,2021-10-15 09:31:00,97.2948181995,97.2948181995,97.2453042971,97.2453042971
3243,2021-10-15 08:30:00,97.2056931752,97.2056931752,97.2056931752,97.2056931752
3244,2021-10-14 16:00:00,97.9285961501,97.9285961501,97.9285961501,97.9285961501
3245,2021-10-14 15:54:00,97.1759848338,97.4387055998,97.1759848338,97.4387055998
3246,2021-10-14 15:39:00,97.5296131246,97.5296131246,97.4829710286,97.4829710286
3247,2021-10-14 15:22:00,97.5423877115,97.5423877115,97.5423877115,97.5423877115
3248,2021-10-14 15:09:00,97.4532626871,97.4532626871,97.4532626871,97.4532626871
3249,2021-10-14 14:57:00,97.3322507097,97.3322507097,97.3322507097,97.3322507097
3250,2021-10-14 14:56:00,97.6513182967,97.6513182967,97.6513182967,97.6513182967
3251,2021-10-14 14:55:00,97.7503461015,97.7503461015,97.7107349796,97.7107349796
3252,2021-10-14 14:52:00,97.4879224188,97.6018043943,97.4829710286,97.5017863115
3253,2021-10-14 14:47:00,97.4829710286,97.49237867,97.4829710286,97.49237867
3254,2021-10-14 14:42:00,97.3839432238,97.3839432238,97.3839432238,97.3839432238
3255,2021-10-14 14:11:00,97.0472486875,97.4136515652,97.0472486875,97.4136515652
3256,2021-10-14 12:21:00,98.7010130274,98.7010130274,98.7010130274,98.7010130274
3257,2021-10-14 11:48:00,98.5255357573,98.5255357573,98.5255357573,98.5255357573
3258,2021-10-14 11:45:00,98.3544157107,98.3544157107,98.3544157107,98.3544157107
3259,2021-10-14 11:23:00,97.4829710286,97.4829710286,97.4829710286,97.4829710286
3260,2021-10-14 11:18:00,98.1860684425,98.1860684425,98.1860684425,98.1860684425
3261,2021-10-14 11:15:00,98.2158758118,98.2158758118,98.2158758118,98.2158758118
3262,2021-10-14 11:04:00,98.3098531985,98.3098531985,98.3098531985,98.3098531985
3263,2021-10-14 10:44:00,98.1860684425,98.1860684425,98.1860684425,98.1860684425
3264,2021-10-14 10:04:00,98.5326657593,98.5326657593,98.5326657593,98.5326657593
3265,2021-10-14 09:48:00,98.5425685398,98.5425685398,98.5425685398,98.5425685398
3266,2021-10-14 09:46:00,98.4633462959,98.4633462959,98.4633462959,98.4633462959
3267,2021-10-14 09:35:00,99.1713951001,99.1713951001,99.1713951001,99.1713951001
3268,2021-10-14 09:34:00,98.8297491736,98.8297491736,98.7808294381,98.7808294381
3269,2021-10-14 09:32:00,98.8297491736,98.8297491736,98.8297491736,98.8297491736
3270,2021-10-14 09:31:00,99.4734299047,99.4734299047,99.4734299047,99.4734299047
3271,2021-10-13 16:00:00,97.6711238577,97.6711238577,97.6321069026,97.6325030138
3272,2021-10-13 15:59:00,97.9979156135,97.9979156135,97.6513182967,97.6513182967
3273,2021-10-13 15:11:00,98.2603392961,98.2603392961,98.0375267354,98.0375267354
3274,2021-10-13 14:41:00,97.8394711258,97.8394711258,97.8394711258,97.8394711258
3275,2021-10-13 14:38:00,97.9781100525,97.9781100525,97.9781100525,97.9781100525
3276,2021-10-13 14:36:00,97.9484017111,97.9484017111,97.9484017111,97.9484017111
3277,2021-10-13 14:14:00,97.9384989306,97.9384989306,97.9384989306,97.9384989306
3278,2021-10-13 14:05:00,97.7998600039,97.7998600039,97.7998600039,97.7998600039
3279,2021-10-13 14:04:00,97.7433151274,97.7433151274,97.7433151274,97.7433151274
3280,2021-10-13 14:02:00,97.9384989306,97.9384989306,97.9087905892,97.9087905892
3281,2021-10-13 13:57:00,97.9087905892,97.9087905892,97.9087905892,97.9087905892
3282,2021-10-13 13:55:00,97.7751030527,97.968207272,97.7509402683,97.968207272
3283,2021-10-13 13:54:00,97.9335475403,98.0078183939,97.9087905892,97.9087905892
3284,2021-10-13 13:50:00,97.8691794672,98.0177211744,97.8691794672,98.0177211744
3285,2021-10-13 13:37:00,98.0375267354,98.0375267354,98.0375267354,98.0375267354
3286,2021-10-13 13:33:00,97.9087905892,97.9087905892,97.9087905892,97.9087905892
3287,2021-10-13 13:20:00,98.2949990278,98.2949990278,98.2949990278,98.2949990278
3288,2021-10-13 13:11:00,98.5092951974,98.5092951974,98.5092951974,98.5092951974
3289,2021-10-13 13:06:00,98.5821796617,98.5821796617,98.5821796617,98.5821796617
3290,2021-10-13 13:00:00,98.1068461987,98.1068461987,98.1068461987,98.1068461987
3291,2021-10-13 12:53:00,98.671304686,98.671304686,98.6316935641,98.6316935641
3292,2021-10-13 12:49:00,99.2258603928,99.2258603928,99.0179020027,99.0179020027
3293,2021-10-13 09:47:00,99.8497355629,99.8497355629,99.8497355629,99.8497355629
3294,2021-10-13 09:45:00,100.216138441,100.216138441,100.067596733,100.067596733
3295,2021-10-13 09:44:00,100.166624538,100.166624538,100.166624538,100.166624538
3296,2021-10-13 09:31:00,100.265652343,100.265652343,100.265652343,100.265652343
3297,2021-10-12 15:58:00,99.7408049776,99.7408049776,99.7110966362,99.7110966362
3298,2021-10-12 15:56:00,99.9883744896,99.9883744896,99.8695411239,99.8695411239
3299,2021-10-12 15:54:00,100.112159246,100.112159246,99.9784717091,99.9784717091
3300,2021-10-12 15:32:00,100.018082831,100.018082831,100.018082831,100.018082831
3301,2021-10-12 15:31:00,100.235944002,100.235944002,100.235944002,100.235944002
3302,2021-10-12 15:24:00,100.508270465,100.508270465,100.508270465,100.508270465
3303,2021-10-12 15:22:00,100.037888392,100.037888392,100.037888392,100.037888392
3304,2021-10-12 14:31:00,100.790499708,100.790499708,100.790499708,100.790499708
3305,2021-10-12 09:53:00,100.424096831,100.424096831,100.424096831,100.424096831
3306,2021-10-12 09:43:00,100.929138635,100.929138635,100.919730994,100.919730994
3307,2021-10-12 09:31:00,100.958846976,100.958846976,100.958846976,100.958846976
3308,2021-10-11 16:01:00,100.780596928,100.780596928,100.780596928,100.780596928
3309,2021-10-11 16:00:00,100.40429127,100.552832977,100.057693953,100.057693953
3310,2021-10-11 15:59:00,100.552832977,100.552832977,100.552832977,100.552832977
3311,2021-10-11 15:58:00,100.156721758,100.156721758,100.156721758,100.156721758
3312,2021-10-11 15:57:00,100.493416294,100.542930196,100.493416294,100.542930196
3313,2021-10-11 15:56:00,100.037888392,100.037888392,100.037888392,100.037888392
3314,2021-10-11 15:48:00,100.493416294,100.83011083,100.41419405,100.83011083
3315,2021-10-11 15:45:00,100.067596733,100.067596733,100.067596733,100.067596733
3316,2021-10-11 15:40:00,100.067596733,100.067596733,100.067596733,100.067596733
3317,2021-10-11 15:16:00,101.047972001,101.047972001,101.047972001,101.047972001
3318,2021-10-11 14:40:00,100.265652343,100.265652343,100.265652343,100.265652343
3319,2021-10-11 14:14:00,100.483513514,100.483513514,100.483513514,100.483513514
3320,2021-10-08 16:01:00,100.542930196,100.542930196,100.542930196,100.542930196
3321,2021-10-08 16:00:00,100.562735757,100.562735757,100.542930196,100.542930196
3322,2021-10-08 14:18:00,101.354958196,101.354958196,101.354958196,101.354958196
3323,2021-10-08 13:45:00,101.305444293,101.305444293,101.305444293,101.305444293
3324,2021-10-08 12:57:00,101.211367879,101.211367879,101.211367879,101.211367879
3325,2021-10-08 12:03:00,100.899430294,100.899430294,100.899430294,100.899430294
3326,2021-10-08 12:00:00,100.909333074,100.909333074,100.909333074,100.909333074
3327,2021-10-08 11:26:00,101.166805367,101.166805367,101.157397725,101.157397725
3328,2021-10-08 11:16:00,101.008360879,101.008360879,101.008360879,101.008360879
3329,2021-10-08 11:00:00,100.929138635,101.394569318,100.929138635,101.394569318
3330,2021-10-08 10:00:00,102.176888975,102.176888975,102.176888975,102.176888975
3331,2021-10-07 16:02:00,101.097485903,101.097485903,101.097485903,101.097485903
3332,2021-10-07 16:01:00,101.097485903,101.097485903,101.097485903,101.097485903
3333,2021-10-07 16:00:00,100.711277465,100.711277465,100.711277465,100.711277465
3334,2021-10-07 15:59:00,100.523124635,100.523124635,100.354777367,100.354777367
3335,2021-10-07 15:57:00,100.364680148,100.364680148,100.364680148,100.364680148
3336,2021-10-07 15:52:00,100.354777367,100.354777367,100.354777367,100.354777367
3337,2021-10-07 15:47:00,100.82020805,100.82020805,100.82020805,100.82020805
3338,2021-10-07 15:22:00,101.156902586,101.203940793,101.156902586,101.203940793
3339,2021-10-07 15:11:00,100.968749757,101.543111025,100.968749757,101.295541513
3340,2021-10-07 15:10:00,100.909333074,100.909333074,100.909333074,100.909333074
3341,2021-10-07 15:04:00,100.721180245,100.721180245,100.721180245,100.721180245
3342,2021-10-07 14:57:00,100.216138441,100.216138441,100.216138441,100.216138441
3343,2021-10-07 14:39:00,100.097305075,100.097305075,100.097305075,100.097305075
3344,2021-10-07 14:30:00,101.404472098,101.404472098,101.404472098,101.404472098
3345,2021-10-07 14:18:00,101.825340268,101.825340268,101.825340268,101.825340268
3346,2021-10-07 14:07:00,102.236305658,102.236305658,102.236305658,102.236305658
3347,2021-10-07 13:44:00,101.632236049,101.632236049,101.632236049,101.632236049
3348,2021-10-07 12:43:00,101.65204161,101.65204161,101.65204161,101.65204161
3349,2021-10-07 11:58:00,102.028347268,102.028347268,102.028347268,102.028347268
3350,2021-10-07 11:28:00,102.097666731,102.097666731,102.097666731,102.097666731
3351,2021-10-07 10:25:00,100.036997142,100.036997142,100.036997142,100.036997142
3352,2021-10-06 16:01:00,100.394388489,100.394388489,100.394388489,100.394388489
3353,2021-10-06 16:00:00,100.840013611,100.840013611,100.840013611,100.840013611
3354,2021-10-06 15:59:00,100.760791367,100.978652537,100.760791367,100.978652537
3355,2021-10-06 15:57:00,100.958846976,100.958846976,100.41419405,100.41419405
3356,2021-10-06 15:54:00,100.983603928,100.983603928,100.983603928,100.983603928
3357,2021-10-06 15:53:00,100.978652537,100.978652537,100.978652537,100.978652537
3358,2021-10-06 15:51:00,100.998458098,100.998458098,100.993506708,100.993506708
3359,2021-10-06 15:45:00,101.582722147,101.582722147,101.582722147,101.582722147
3360,2021-10-06 15:36:00,101.582722147,101.582722147,101.582722147,101.582722147
3361,2021-10-06 15:25:00,101.582722147,101.582722147,101.582722147,101.582722147
3362,2021-10-06 15:10:00,101.553013805,101.553013805,101.553013805,101.553013805
3363,2021-10-06 14:52:00,100.671666343,101.66194439,100.671666343,101.66194439
3364,2021-10-06 14:43:00,100.542930196,100.542930196,100.542930196,100.542930196
3365,2021-10-06 14:20:00,100.552832977,100.552832977,100.552832977,100.552832977
3366,2021-10-06 14:08:00,99.9883744896,99.9883744896,99.9883744896,99.9883744896
