,time,open,high,low,close
33,2022-03-14 14:22:00,25.0199,25.0199,25.0199,25.0199
34,2022-03-14 13:02:00,25.02,25.02,25.02,25.02
35,2022-03-14 12:28:00,25.02,25.02,25.02,25.02
36,2022-03-14 12:22:00,25.03,25.03,25.03,25.03
37,2022-03-14 12:03:00,25.04,25.04,25.04,25.04
38,2022-03-14 12:02:00,25.0841,25.0841,25.0841,25.0841
39,2022-03-14 11:56:00,25.07,25.07,25.05,25.05
40,2022-03-14 11:50:00,25.06,25.06,25.05,25.05
41,2022-03-14 10:48:00,25.06,25.06,25.05,25.05
42,2022-03-11 16:00:00,25.075,25.075,25.075,25.075
43,2022-03-11 15:38:00,25.085,25.085,25.07,25.07
44,2022-03-11 15:37:00,25.0864,25.0864,25.08,25.08
45,2022-03-11 12:24:00,25.05,25.05,25.05,25.05
46,2022-03-11 10:05:00,25.235,25.235,25.15,25.15
47,2022-03-11 10:04:00,25.1991,25.235,25.15,25.15
48,2022-03-11 10:02:00,25.13,25.1881,25.13,25.1452
49,2022-03-11 10:01:00,25.08,25.08,25.08,25.08
50,2022-03-11 10:00:00,25.2,25.248,25.08,25.248
51,2022-03-11 09:59:00,25.1,25.1,25.1,25.1
52,2022-03-11 09:58:00,25.1535,25.165,25.1,25.1
53,2022-03-11 09:57:00,25.08,25.11,25.08,25.11
54,2022-03-11 09:39:00,25.09,25.1,25.09,25.1
55,2022-03-09 15:08:00,25.04,25.04,25.0399,25.0399
56,2022-03-09 14:06:00,25.02,25.02,25.02,25.02
57,2022-03-09 13:43:00,25.059,25.06,25.04,25.051
58,2022-03-09 12:34:00,25.0899,25.0899,25.0899,25.0899
59,2022-03-08 16:00:00,25.0471,25.0471,25.0471,25.0471
60,2022-03-08 14:39:00,25.02,25.02,25.02,25.02
61,2022-03-08 12:12:00,25.0201,25.0201,25.02,25.02
62,2022-03-07 15:27:00,25.0722,25.0722,25.0722,25.0722
63,2022-03-07 15:14:00,25.04,25.04,25.04,25.04
64,2022-03-07 14:21:00,25.04,25.04,25.04,25.04
65,2022-03-07 14:05:00,25.04,25.0401,25.04,25.0401
66,2022-03-07 13:46:00,25.0301,25.0301,25.0301,25.0301
67,2022-03-07 13:33:00,25.0303,25.0303,25.0303,25.0303
68,2022-03-07 11:32:00,25.03,25.03,25.03,25.03
69,2022-03-04 15:55:00,25.07,25.07,25.04,25.0619
70,2022-03-04 15:20:00,25.061,25.061,25.061,25.061
71,2022-03-04 15:18:00,25.05,25.05,25.05,25.05
72,2022-03-04 15:17:00,25.05,25.05,25.05,25.05
73,2022-03-04 15:16:00,25.05,25.05,25.05,25.05
74,2022-03-04 15:15:00,25.05,25.0582,25.05,25.0582
75,2022-03-04 15:13:00,25.05,25.05,25.05,25.05
76,2022-03-04 14:47:00,25.0654,25.0654,25.0654,25.0654
77,2022-03-04 12:40:00,25.04,25.04,25.03,25.04
78,2022-03-04 12:39:00,25.04,25.04,25.04,25.04
79,2022-03-04 12:35:00,25.04,25.04,25.04,25.04
80,2022-03-04 12:30:00,25.0307,25.04,25.03,25.03
81,2022-03-04 12:21:00,25.0703,25.1,25.0703,25.1
82,2022-03-04 12:20:00,25.1,25.1,25.051,25.051
83,2022-03-04 12:19:00,25.09,25.09,25.09,25.09
84,2022-03-03 14:29:00,25.045,25.06,25.045,25.0532
85,2022-03-03 14:13:00,25.03,25.03,25.03,25.03
86,2022-03-03 13:54:00,25.03,25.03,25.03,25.03
87,2022-03-03 13:51:00,25.0302,25.0302,25.0302,25.0302
88,2022-03-03 13:31:00,25.08,25.08,25.08,25.08
89,2022-03-03 11:22:00,25.03,25.03,25.0285,25.0285
90,2022-03-03 10:54:00,25.03,25.03,25.03,25.03
91,2022-03-03 10:44:00,25.03,25.03,25.03,25.03
92,2022-03-02 14:11:00,25.03,25.03,25.03,25.03
93,2022-03-02 13:28:00,25.03,25.03,25.03,25.03
94,2022-03-02 11:44:00,25.07,25.07,25.07,25.07
95,2022-03-02 11:43:00,25.07,25.07,25.07,25.07
96,2022-02-28 14:30:00,25.02,25.02,25.01,25.01
97,2022-02-28 09:38:00,25.01,25.0101,25.01,25.0101
98,2022-02-28 09:36:00,25.04,25.04,25.04,25.04
99,2022-02-25 15:03:00,25.0,25.0,25.0,25.0
100,2022-02-25 11:43:00,25.0018,25.0018,25.0018,25.0018
101,2022-02-25 11:42:00,25.0,25.0,25.0,25.0
102,2022-02-25 11:32:00,25.02,25.02,25.0,25.0
103,2022-02-25 11:16:00,25.02,25.02,25.02,25.02
104,2022-02-25 11:15:00,25.03,25.03,25.02,25.0201
105,2022-02-25 11:14:00,25.03,25.03,25.03,25.03
106,2022-02-24 13:41:00,25.03,25.03,25.03,25.03
107,2022-02-23 12:28:00,25.03,25.03,25.03,25.03
108,2022-02-22 09:40:00,25.0301,25.0301,25.0301,25.0301
109,2022-02-18 13:23:00,25.03,25.03,25.03,25.03
110,2022-02-18 12:20:00,25.0985,25.0985,25.0985,25.0985
111,2022-02-18 11:11:00,25.03,25.03,25.03,25.03
112,2022-02-18 09:53:00,25.02,25.02,25.02,25.02
113,2022-02-17 18:02:00,25.02,25.02,25.02,25.02
114,2022-02-17 14:01:00,25.03,25.03,25.03,25.03
115,2022-02-17 13:49:00,25.03,25.03,25.03,25.03
116,2022-02-17 13:48:00,25.03,25.03,25.03,25.03
117,2022-02-17 13:07:00,25.03,25.03,25.03,25.03
118,2022-02-17 12:17:00,25.03,25.03,25.03,25.03
119,2022-02-17 10:49:00,25.03,25.03,25.03,25.03
120,2022-02-16 15:03:00,25.03,25.03,25.03,25.03
121,2022-02-16 09:31:00,25.02,25.02,25.02,25.02
122,2022-02-15 15:08:00,25.02,25.02,25.02,25.02
123,2022-02-14 15:58:00,25.0785,25.0785,25.0785,25.0785
124,2022-02-14 15:56:00,25.02,25.02,25.02,25.02
125,2022-02-14 11:51:00,25.03,25.03,25.03,25.03
126,2022-02-14 11:39:00,25.02,25.02,25.02,25.02
127,2022-02-14 11:38:00,25.02,25.02,25.02,25.02
128,2022-02-14 11:29:00,25.0201,25.0201,25.0201,25.0201
129,2022-02-14 11:22:00,25.02,25.02,25.02,25.02
130,2022-02-14 10:12:00,25.06,25.06,25.02,25.02
131,2022-02-14 09:59:00,25.04,25.04,25.04,25.04
132,2022-02-14 09:31:00,25.04,25.04,25.04,25.04
133,2022-02-11 14:53:00,25.272210344,25.272210344,25.272210344,25.272210344
134,2022-02-11 13:18:00,25.2821954133,25.2921804826,25.272210344,25.272210344
135,2022-02-11 13:17:00,25.272210344,25.272210344,25.272210344,25.272210344
136,2022-02-11 13:14:00,25.3021655518,25.3021655518,25.3021655518,25.3021655518
137,2022-02-11 09:56:00,25.3321207597,25.3321207597,25.3321207597,25.3321207597
138,2022-02-10 11:25:00,25.3021655518,25.3021655518,25.3021655518,25.3021655518
139,2022-02-10 10:51:00,25.3021655518,25.3021655518,25.3021655518,25.3021655518
140,2022-02-10 09:51:00,25.3021655518,25.3021655518,25.3021655518,25.3021655518
141,2022-02-09 15:48:00,25.3321207597,25.3321207597,25.3321207597,25.3321207597
142,2022-02-09 13:31:00,25.272210344,25.342105829,25.272210344,25.342105829
143,2022-02-09 12:01:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
144,2022-02-08 15:24:00,25.2921804826,25.2921804826,25.2821954133,25.2921804826
145,2022-02-08 14:39:00,25.2821954133,25.3022654025,25.2821954133,25.3022654025
146,2022-02-08 14:33:00,25.2921804826,25.304062715,25.2921804826,25.304062715
147,2022-02-08 13:58:00,25.2921804826,25.2921804826,25.2921804826,25.2921804826
148,2022-02-08 13:30:00,25.3070582358,25.3070582358,25.3070582358,25.3070582358
149,2022-02-08 13:18:00,25.2921804826,25.2921804826,25.2921804826,25.2921804826
150,2022-02-07 15:58:00,25.2921804826,25.2921804826,25.2921804826,25.2921804826
151,2022-02-07 15:56:00,25.2921804826,25.2921804826,25.2921804826,25.2921804826
152,2022-02-07 15:48:00,25.2821954133,25.2821954133,25.2821954133,25.2821954133
153,2022-02-07 09:31:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
154,2022-02-04 14:34:00,25.3321207597,25.3321207597,25.3321207597,25.3321207597
155,2022-02-04 13:42:00,25.3321207597,25.3321207597,25.3321207597,25.3321207597
156,2022-02-04 11:16:00,25.3321207597,25.3321207597,25.3321207597,25.3321207597
157,2022-02-04 10:43:00,25.2422551362,25.2422551362,25.2336679766,25.2336679766
158,2022-02-04 10:32:00,25.2322700669,25.2322700669,25.2322700669,25.2322700669
159,2022-02-04 09:31:00,25.2322700669,25.2322700669,25.2322700669,25.2322700669
160,2022-02-03 09:31:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
161,2022-02-02 11:12:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
162,2022-02-02 10:07:00,25.1873372551,25.2122999283,25.1873372551,25.2122999283
163,2022-02-02 10:06:00,25.1933282967,25.1933282967,25.1933282967,25.1933282967
164,2022-02-02 10:04:00,25.1723596512,25.1723596512,25.1723596512,25.1723596512
165,2022-02-02 09:39:00,25.1923297898,25.1923297898,25.1923297898,25.1923297898
166,2022-02-01 13:32:00,25.1823447205,25.1823447205,25.1823447205,25.1823447205
167,2022-01-31 14:08:00,25.102564017,25.102564017,25.102564017,25.102564017
168,2022-01-31 13:49:00,25.2122999283,25.2122999283,25.1719602484,25.2122999283
169,2022-01-31 13:48:00,25.2122999283,25.2122999283,25.2113014214,25.2122999283
170,2022-01-31 13:47:00,25.2113014214,25.2122999283,25.1623745819,25.2122999283
171,2022-01-31 13:46:00,25.1523895127,25.2122999283,25.1523895127,25.2122999283
172,2022-01-31 13:45:00,25.1760541269,25.21110172,25.1284253464,25.1284253464
173,2022-01-31 13:44:00,25.1773521859,25.1773521859,25.1523895127,25.1583805542
174,2022-01-31 13:43:00,25.2222849976,25.2222849976,25.2122999283,25.2122999283
175,2022-01-31 13:41:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
176,2022-01-31 13:40:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
177,2022-01-31 13:39:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
178,2022-01-31 13:38:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
179,2022-01-31 13:37:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
180,2022-01-31 13:34:00,25.2322700669,25.2322700669,25.2222849976,25.2222849976
181,2022-01-31 13:32:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
182,2022-01-31 13:17:00,25.2223848483,25.2223848483,25.2223848483,25.2223848483
183,2022-01-31 13:03:00,25.2322700669,25.2322700669,25.2322700669,25.2322700669
184,2022-01-31 12:38:00,25.2222849976,25.2649212434,25.2222849976,25.2222849976
185,2022-01-28 15:23:00,25.2622252747,25.2622252747,25.2422551362,25.2422551362
186,2022-01-28 13:28:00,25.2522402054,25.2522402054,25.2522402054,25.2522402054
187,2022-01-28 13:14:00,25.2839927258,25.2839927258,25.2839927258,25.2839927258
188,2022-01-28 13:12:00,25.2522402054,25.2522402054,25.2522402054,25.2522402054
189,2022-01-28 12:47:00,25.2876872014,25.2876872014,25.2876872014,25.2876872014
190,2022-01-28 12:01:00,25.2522402054,25.2522402054,25.2522402054,25.2522402054
191,2022-01-28 11:29:00,25.2522402054,25.2522402054,25.2522402054,25.2522402054
192,2022-01-27 15:41:00,25.2523400561,25.2523400561,25.2523400561,25.2523400561
193,2022-01-27 14:44:00,25.2890851111,25.2890851111,25.2890851111,25.2890851111
194,2022-01-27 14:27:00,25.2522402054,25.2522402054,25.2522402054,25.2522402054
195,2022-01-26 15:14:00,25.3143473364,25.3143473364,25.3121506211,25.3121506211
196,2022-01-26 14:50:00,25.272210344,25.272210344,25.272210344,25.272210344
197,2022-01-26 13:34:00,25.2991700311,25.2991700311,25.2991700311,25.2991700311
198,2022-01-25 14:43:00,25.2522402054,25.2522402054,25.2522402054,25.2522402054
199,2022-01-25 09:48:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
200,2022-01-25 09:47:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
201,2022-01-24 13:47:00,25.2422551362,25.2422551362,25.2422551362,25.2422551362
202,2022-01-24 13:31:00,25.2422551362,25.2422551362,25.2422551362,25.2422551362
203,2022-01-24 11:52:00,25.2472476708,25.2472476708,25.2472476708,25.2472476708
204,2022-01-24 10:22:00,25.2422551362,25.2422551362,25.2422551362,25.2422551362
205,2022-01-24 10:21:00,25.2622252747,25.2762043717,25.2422551362,25.2422551362
206,2022-01-21 15:18:00,25.2323699176,25.2323699176,25.2323699176,25.2323699176
207,2022-01-21 15:02:00,25.2422551362,25.2422551362,25.2422551362,25.2422551362
208,2022-01-21 09:31:00,25.2422551362,25.2422551362,25.2422551362,25.2422551362
209,2022-01-19 14:04:00,25.3820461061,25.3820461061,25.3820461061,25.3820461061
210,2022-01-19 13:57:00,25.2791998925,25.2791998925,25.2791998925,25.2791998925
211,2022-01-19 11:27:00,25.4116019111,25.4116019111,25.4116019111,25.4116019111
212,2022-01-19 11:23:00,25.355086419,25.4120013139,25.2791998925,25.2791998925
213,2022-01-18 15:58:00,25.4218865325,25.4218865325,25.4218865325,25.4218865325
214,2022-01-18 13:57:00,25.2768034759,25.2768034759,25.2768034759,25.2768034759
215,2022-01-18 12:20:00,25.4219863832,25.4219863832,25.4219863832,25.4219863832
216,2022-01-18 12:17:00,25.2570330387,25.2570330387,25.2570330387,25.2570330387
217,2022-01-14 13:43:00,25.3620759675,25.4319714525,25.3620759675,25.4319714525
218,2022-01-14 10:19:00,25.2122999283,25.2122999283,25.1959244147,25.2122999283
219,2022-01-14 10:14:00,25.2122999283,25.2122999283,25.1808469601,25.1808469601
220,2022-01-14 10:13:00,25.1424044434,25.1424044434,25.1424044434,25.1424044434
221,2022-01-14 10:12:00,25.1424044434,25.1588798077,25.1424044434,25.1424044434
222,2022-01-14 10:11:00,25.1946263557,25.1946263557,25.1946263557,25.1946263557
223,2022-01-13 15:47:00,25.2122999283,25.2122999283,25.2122999283,25.2122999283
224,2022-01-13 15:43:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
225,2022-01-13 15:28:00,25.2623251254,25.2623251254,25.2623251254,25.2623251254
226,2022-01-13 15:17:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
227,2022-01-13 15:01:00,25.311851069,25.311851069,25.311851069,25.311851069
228,2022-01-13 13:12:00,25.4769042642,25.4769042642,25.4719117296,25.4719117296
229,2022-01-13 10:11:00,25.272210344,25.272210344,25.272210344,25.272210344
230,2022-01-13 09:31:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
231,2022-01-12 15:19:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
232,2022-01-12 14:36:00,25.342105829,25.342105829,25.3121506211,25.3121506211
233,2022-01-10 15:33:00,25.4959757465,25.4959757465,25.4959757465,25.4959757465
234,2022-01-10 15:02:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
235,2022-01-10 14:57:00,25.4619266603,25.4619266603,25.4619266603,25.4619266603
236,2022-01-10 13:14:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
237,2022-01-10 12:44:00,25.4619266603,25.4619266603,25.4619266603,25.4619266603
238,2022-01-10 12:31:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
239,2022-01-10 11:48:00,25.4218865325,25.4218865325,25.4218865325,25.4218865325
240,2022-01-10 10:30:00,25.4458506988,25.4458506988,25.4458506988,25.4458506988
241,2022-01-07 15:56:00,25.376554318,25.376554318,25.376554318,25.376554318
242,2022-01-07 13:20:00,25.4569341257,25.4569341257,25.4569341257,25.4569341257
243,2022-01-07 10:55:00,25.4569341257,25.4569341257,25.4569341257,25.4569341257
244,2022-01-06 15:57:00,25.4319714525,25.437962494,25.4319714525,25.437962494
245,2022-01-06 14:49:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
246,2022-01-04 14:03:00,25.5917325609,25.6017176302,25.5917325609,25.6017176302
247,2022-01-04 12:33:00,25.451941591,25.451941591,25.451941591,25.451941591
248,2022-01-04 12:21:00,25.5318221452,25.5318221452,25.4619266603,25.4719117296
249,2022-01-04 11:12:00,25.451941591,25.451941591,25.451941591,25.451941591
250,2022-01-03 15:23:00,25.4419565217,25.4510429348,25.4419565217,25.4510429348
251,2022-01-03 10:04:00,25.440558612,25.441557119,25.3770535714,25.4409580148
252,2022-01-03 09:40:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
253,2021-12-29 11:18:00,25.4569341257,25.4569341257,25.4569341257,25.4569341257
254,2021-12-22 13:56:00,25.3021655518,25.3021655518,25.3021655518,25.3021655518
255,2021-12-22 13:55:00,25.272210344,25.272210344,25.272210344,25.272210344
256,2021-12-22 12:53:00,25.2623251254,25.2623251254,25.2623251254,25.2623251254
257,2021-12-21 11:28:00,25.3920311753,25.3920311753,25.2023148591,25.2462491639
258,2021-12-21 10:23:00,25.4419565217,25.4419565217,25.4419565217,25.4419565217
259,2021-12-21 09:32:00,25.936217451,25.9611801242,25.9112547778,25.9611801242
260,2021-12-21 09:31:00,26.6601349737,26.6601349737,26.6601349737,26.6601349737
261,2021-12-20 15:52:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
262,2021-12-20 14:37:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
263,2021-12-20 14:34:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
264,2021-12-20 14:33:00,25.2871879479,25.2871879479,25.2622252747,25.2622252747
265,2021-12-20 13:33:00,25.2622252747,25.3121506211,25.2614264692,25.3121506211
266,2021-12-20 13:32:00,25.2422551362,25.256933188,25.2422551362,25.256933188
267,2021-12-20 10:29:00,25.1723596512,25.1723596512,25.1723596512,25.1723596512
268,2021-12-20 10:14:00,25.1847411371,25.1847411371,25.1847411371,25.1847411371
269,2021-12-17 14:53:00,25.1324193741,25.1324193741,25.1324193741,25.1324193741
270,2021-12-17 10:45:00,25.2620255733,25.2620255733,25.2620255733,25.2620255733
271,2021-12-16 15:09:00,25.2286754419,25.2286754419,25.2286754419,25.2286754419
272,2021-12-16 13:50:00,25.1325192248,25.1325192248,25.1325192248,25.1325192248
273,2021-12-16 11:30:00,25.2206873865,25.2206873865,25.2206873865,25.2206873865
274,2021-12-15 15:53:00,25.1939274009,25.1939274009,25.1939274009,25.1939274009
275,2021-12-15 13:48:00,25.2622252747,25.2625248268,25.2622252747,25.2625248268
276,2021-12-15 13:46:00,25.2623251254,25.2623251254,25.2623251254,25.2623251254
277,2021-12-15 13:41:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
278,2021-12-15 13:01:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
279,2021-12-15 12:04:00,25.3048615205,25.3048615205,25.3048615205,25.3048615205
280,2021-12-15 11:52:00,25.2623251254,25.2623251254,25.2623251254,25.2623251254
281,2021-12-14 14:13:00,25.2522402054,25.2622252747,25.2522402054,25.2622252747
282,2021-12-14 12:57:00,25.1623745819,25.2122999283,25.1623745819,25.2122999283
283,2021-12-14 10:56:00,25.2023148591,25.2122999283,25.2023148591,25.2122999283
284,2021-12-14 10:55:00,25.2122999283,25.2122999283,25.2122999283,25.2122999283
285,2021-12-13 15:46:00,25.2522402054,25.2622252747,25.2120003763,25.2120003763
286,2021-12-13 15:45:00,25.1573820473,25.1573820473,25.1573820473,25.1573820473
287,2021-12-13 14:41:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
288,2021-12-13 13:20:00,25.2672178094,25.2672178094,25.2672178094,25.2672178094
289,2021-12-13 13:18:00,25.2522402054,25.2622252747,25.2120003763,25.2120003763
290,2021-12-13 13:17:00,25.1873372551,25.2522402054,25.1623745819,25.2120003763
291,2021-12-13 13:16:00,25.2052105291,25.2052105291,25.2052105291,25.2052105291
292,2021-12-13 11:54:00,25.1873372551,25.1873372551,25.1873372551,25.1873372551
293,2021-12-13 10:45:00,25.1124492355,25.1124492355,25.1124492355,25.1124492355
294,2021-12-13 10:23:00,25.1623745819,25.1623745819,25.1623745819,25.1623745819
295,2021-12-13 09:58:00,25.0725089584,25.0725089584,25.0725089584,25.0725089584
296,2021-12-13 09:57:00,25.0824940277,25.0824940277,25.0824940277,25.0824940277
297,2021-12-10 12:17:00,25.2222849976,25.2222849976,25.2222849976,25.2222849976
298,2021-12-10 12:16:00,25.0644210523,25.0644210523,25.0644210523,25.0644210523
299,2021-12-10 11:23:00,25.1830436753,25.1830436753,25.1830436753,25.1830436753
300,2021-12-10 10:50:00,25.0944761108,25.1024641663,25.0824940277,25.1024641663
301,2021-12-09 11:54:00,25.3213368849,25.3321207597,25.2772028786,25.2772028786
302,2021-12-09 09:42:00,25.3619761168,25.3619761168,25.3619761168,25.3619761168
303,2021-12-08 13:25:00,25.1923297898,25.1923297898,25.1923297898,25.1923297898
304,2021-12-08 13:16:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
305,2021-12-08 11:55:00,25.1873372551,25.1873372551,25.1873372551,25.1873372551
306,2021-12-08 11:52:00,25.2225845497,25.2225845497,25.2225845497,25.2225845497
307,2021-12-08 11:46:00,25.1873372551,25.1873372551,25.1873372551,25.1873372551
308,2021-12-08 10:45:00,25.0824940277,25.0824940277,25.0824940277,25.0824940277
309,2021-12-08 09:38:00,25.0626237398,25.1873372551,25.0626237398,25.1873372551
310,2021-12-06 15:40:00,25.3620759675,25.3620759675,25.3620759675,25.3620759675
311,2021-12-06 09:59:00,25.1124492355,25.1124492355,25.1124492355,25.1124492355
312,2021-12-06 09:31:00,25.1124492355,25.1124492355,25.1124492355,25.1124492355
313,2021-12-03 14:42:00,25.1623745819,25.1623745819,25.1620750299,25.1620750299
314,2021-12-03 13:04:00,25.1224343048,25.1852403906,25.1224343048,25.1852403906
315,2021-12-02 11:40:00,25.2023148591,25.2023148591,25.2023148591,25.2023148591
316,2021-12-02 11:35:00,25.2122999283,25.2122999283,25.2122999283,25.2122999283
317,2021-12-02 11:34:00,25.2122999283,25.2122999283,25.2122999283,25.2122999283
318,2021-12-02 11:29:00,25.2122999283,25.2122999283,25.2122999283,25.2122999283
319,2021-12-01 15:49:00,25.2103029145,25.2103029145,25.2103029145,25.2103029145
320,2021-12-01 12:07:00,25.1623745819,25.1623745819,25.1623745819,25.1623745819
321,2021-12-01 11:33:00,25.1469975753,25.1469975753,25.1469975753,25.1469975753
322,2021-12-01 10:55:00,25.1618753285,25.1618753285,25.1618753285,25.1618753285
323,2021-11-30 14:05:00,25.1623745819,25.1623745819,25.1623745819,25.1623745819
324,2021-11-30 14:04:00,25.1623745819,25.1623745819,25.1623745819,25.1623745819
325,2021-11-30 14:02:00,25.1623745819,25.1623745819,25.1623745819,25.1623745819
326,2021-11-30 12:49:00,25.1956248626,25.1956248626,25.1956248626,25.1956248626
327,2021-11-30 09:39:00,25.1190393813,25.1190393813,25.1190393813,25.1190393813
328,2021-11-29 15:58:00,25.1823447205,25.1823447205,25.1823447205,25.1823447205
329,2021-11-29 14:49:00,25.0125985428,25.0125985428,25.0125985428,25.0125985428
330,2021-11-29 14:48:00,25.0125985428,25.0125985428,25.0125985428,25.0125985428
331,2021-11-29 12:42:00,25.1823447205,25.1823447205,25.1823447205,25.1823447205
332,2021-11-26 11:37:00,25.1873372551,25.1873372551,25.1873372551,25.1873372551
333,2021-11-26 11:36:00,25.1796487518,25.1796487518,25.1796487518,25.1796487518
334,2021-11-26 11:07:00,25.1571823459,25.1571823459,25.1571823459,25.1571823459
335,2021-11-24 15:38:00,25.3021655518,25.3021655518,25.2477469243,25.2477469243
336,2021-11-23 15:44:00,25.3919313247,25.3919313247,25.3919313247,25.3919313247
337,2021-11-23 10:06:00,25.0995684962,25.0995684962,25.0995684962,25.0995684962
338,2021-11-23 09:42:00,25.2921804826,25.2921804826,25.2921804826,25.2921804826
339,2021-11-22 14:55:00,25.2322700669,25.2322700669,25.2322700669,25.2322700669
340,2021-11-22 11:44:00,25.1424044434,25.1424044434,25.1424044434,25.1424044434
341,2021-11-22 09:37:00,25.1623745819,25.1623745819,25.1623745819,25.1623745819
342,2021-11-19 14:22:00,25.2921804826,25.2921804826,25.2921804826,25.2921804826
343,2021-11-19 12:12:00,25.2821954133,25.2921804826,25.2821954133,25.2921804826
344,2021-11-19 12:00:00,25.1124492355,25.1124492355,25.1124492355,25.1124492355
345,2021-11-19 10:49:00,25.2921804826,25.2921804826,25.2921804826,25.2921804826
346,2021-11-19 10:42:00,25.3121506211,25.3121506211,25.3121506211,25.3121506211
347,2021-11-19 09:42:00,25.2622252747,25.2622252747,25.2622252747,25.2622252747
348,2021-11-19 09:40:00,25.2122999283,25.2522402054,25.2122999283,25.2522402054
349,2021-11-18 16:00:00,25.0625238892,25.1523895127,25.0625238892,25.1424044434
350,2021-11-18 13:18:00,25.0625238892,25.0625238892,25.0625238892,25.0625238892
351,2021-11-18 13:16:00,25.0625238892,25.0625238892,25.0625238892,25.0625238892
352,2021-11-18 11:33:00,25.1224343048,25.1224343048,25.1224343048,25.1224343048
353,2021-11-18 11:32:00,25.1324193741,25.1324193741,25.1324193741,25.1324193741
354,2021-11-18 11:29:00,24.9826433349,24.9826433349,24.9826433349,24.9826433349
355,2021-11-16 15:27:00,25.2770691766,25.2770691766,25.2770691766,25.2770691766
356,2021-11-16 15:26:00,25.2770691766,25.2770691766,25.2770691766,25.2770691766
357,2021-11-16 15:23:00,25.1473920261,25.1473920261,25.1473920261,25.1473920261
358,2021-11-16 14:16:00,25.1773175224,25.1872926878,25.1304342449,25.1304342449
359,2021-11-16 14:15:00,25.1025037817,25.1025037817,25.1025037817,25.1025037817
