headline,date,doc_type,material_type,snippet,keywords
E.U. Interpreter Says Greece Expelled Him to Turkey in Migrant Roundup,2021-12-01,article,https://www.nytimes.com/2021/12/01/world/europe/greece-migrants-interpreter-expelled.html,The man’s story echoes complaints from human-rights groups that Greek authorities often expel asylum seekers indiscriminately and violently.,"['Middle East and Africa Migrant Crisis', 'Immigration and Emigration', 'Politics and Government', 'Asylum, Right of', 'Human Rights and Human Rights Violations']"
Your Wednesday Briefing,2021-12-01,article,https://www.nytimes.com/2021/12/01/briefing/omicron-turkish-lira-migrants.html,Omicron moves across Europe.,[]
3 Students Are Killed in Michigan School Shooting,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/oxford-oakland-county-shooting.html,A 15-year-old sophomore was taken into custody with a semiautomatic handgun that was bought by his father four days before the fatal shooting.,"['School Shootings and Armed Attacks', 'Oxford Charter Township, Mich, Shooting (2021)']"
Late Night Doesn’t Feel Great About Omicron,2021-12-01,article,https://www.nytimes.com/2021/12/01/arts/television/late-night-colbert-omicron-variant.html,Moderna’s chief executive said scientists anticipate Omicron is “not going to be good.” Stephen Colbert called the sentiment “not comforting.”,['Television']
Word of the Day: beset,2021-12-01,article,https://www.nytimes.com/2021/12/01/learning/word-of-the-day-beset.html,This word has appeared in 74 articles on NYTimes.com in the past year. Can you use it in a sentence?,[]
Giving,2021-12-01,article,https://www.nytimes.com/2021/12/01/learning/giving.html,How do you give back?,[]
Spelling Bee Forum,2021-12-01,article,https://www.nytimes.com/2021/12/01/crosswords/spelling-bee-forum.html,Feeling stuck on today’s puzzle? We can help.,[]
The Next Challenge to Vaccinating Africa: Overcoming Skepticism,2021-12-01,article,https://www.nytimes.com/2021/12/01/world/africa/coranavirus-vaccine-hesitancy-africa.html,"Vaccines are finally available in many African countries, but an underfunded public health system has slowed their delivery, and some people there, as well as in South Asia, are wary of taking them.","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Third World and Developing Countries']"
The Help-Wanted Signs Are Up for Transit Workers,2021-12-01,article,https://www.nytimes.com/2021/12/01/nyregion/mta-transit-workers-bonus.html,"Desperate to keep trains and buses rolling, New York’s transit agency offered retired transit workers $35,000 to go back to work for three months.","['Labor and Jobs', 'Drug Abuse and Traffic']"
Lesson of the Day: ‘New “Variant of Concern” Fuels Global Fear of Another Virus Surge’,2021-12-01,article,https://www.nytimes.com/2021/12/01/learning/lesson-plans/lesson-of-the-day-new-variant-of-concern-fuels-global-fear-of-another-virus-surge.html,Is the Omicron variant more contagious? Is it going to make people sicker? How will the vaccines work against it? This lesson plan explores these questions and more.,[]
What to Read: 4 New Illustrated Books,2021-12-01,multimedia,https://www.nytimes.com/interactive/2021/12/01/books/new-graphic-novels.html,Here are four new graphic books we recommend this week.,['Books and Literature']
Police Officer and 2 Women Are Killed in Atlanta-Area Shooting,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/clayton-county-shooting-georgia.html,"A suspect was shot and killed during an “exchange of gunfire” with officers responding to a domestic violence call, the police said. A 12-year-old boy and an officer were also injured.","['Domestic Violence', 'Murders, Attempted Murders and Homicides']"
Mel Brooks Keeps It Very Light in ‘All About Me!’,2021-12-01,article,https://www.nytimes.com/2021/12/01/books/review-all-about-me-mel-brooks.html,"The comedy legend responsible for “The Producers,” “Blazing Saddles” and “Young Frankenstein” has written a memoir with the cheer and zip of a one-liner.","['Books and Literature', 'Movies', 'Content Type: Personal Profile', 'Comedy and Humor']"
How Your Health Care Could Change,2021-12-01,multimedia,https://www.nytimes.com/interactive/2021/12/01/upshot/health-care-changes-democrats.html,The Democrats’ big social spending bill would bring the country closer to universal coverage.,"['Health Insurance and Managed Care', 'United States Politics and Government', 'Law and Legislation']"
Has the Myth of the ‘Good War’ Done Us Lasting Harm?,2021-12-01,article,https://www.nytimes.com/2021/12/01/books/review/looking-for-the-good-war-elizabeth-samet.html,"In “Looking for the Good War,” the West Point scholar Elizabeth D. Samet argues that an idealized narrative of America’s actions in World War II has colored our beliefs about warfare in detrimental ways.","['Books and Literature', 'World War II (1939-45)', 'United States Defense and Military Forces', 'Afghanistan War (2001- )', 'War and Armed Conflicts']"
"Magritte, Surrealism and the Pipe That Is Not a Pipe",2021-12-01,article,https://www.nytimes.com/2021/12/01/books/review/magritte-alex-danchev.html,Alex Danchev’s biography of René Magritte portrays a subversive artist who had no interest in bohemian life.,['Books and Literature']
Could Breaking Up Meta Make Things Worse?,2021-12-01,article,https://www.nytimes.com/2021/12/01/opinion/the-argument-facebook-antitrust.html,"The parent company of Facebook, Instagram and WhatsApp reaches 3.6 billion active users. But is its size actually against the public’s interest?","['Antitrust Laws and Competition Issues', 'Social Media', 'Suits and Litigation (Civil)']"
"After a Painful Split, a Functioning Family",2021-12-01,article,https://www.nytimes.com/2021/12/01/style/painful-divorce-functioning-family.html,Rebecca and Drew Kuntz say they have had a healthier relationship since their five-year marriage ended.,"['Marriages', 'Divorce, Separations and Annulments', 'Dating and Relationships']"
What’s Your Favorite Item of Clothing?,2021-12-01,article,https://www.nytimes.com/2021/12/01/learning/whats-your-favorite-item-of-clothing.html,How do you feel when you wear it? What do you hope to express about yourself through your fashion choices?,['Fashion and Apparel']
Why the Discredited Dossier Does Not Undercut the Russia Investigation,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/trump-russia-investigation-dossier.html,Donald J. Trump and his backers say revelations about the Steele dossier show the Russia investigation was a “hoax.” That is not what the facts indicate.,"['Presidential Election of 2016', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']"
How Staying Physically Active May Protect the Aging Brain,2021-12-01,article,https://www.nytimes.com/2021/12/01/well/move/exercise-brain-health-alzheimers.html,Simple activities like walking boost immune cells in the brain that may help to keep memory sharp and even ward off Alzheimer’s disease.,"[""Alzheimer's Disease"", 'Memory', 'Exercise', 'Brain', 'Elderly', 'Content Type: Service', 'Rodents', 'Age, Chronological', 'Longevity']"
Why It Might Be Difficult to Convict Andrew Cuomo of Forcible Touching,2021-12-01,article,https://www.nytimes.com/2021/12/01/nyregion/andrew-cuomo-charges-case.html,"Will a relatively new misdemeanor sex charge, crafted to prosecute stranger gropings, lead to a conviction of a former governor?","['Sex Crimes', 'Sexual Harassment', '#MeToo Movement', 'Workplace Hazards and Violations']"
A Cookie as Big as the Ritz,2021-12-01,article,https://www.nytimes.com/2021/12/01/magazine/new-years-cookie-recipe.html,This festive cookie cake is a cross between an American chocolate-chip cookie and an elegant Parisian treat.,"['Cookies', 'Bakeries and Baked Products', 'Cooking and Cookbooks', 'Recipes']"
‘It’s None of Your Business’: Fighting for Body-Cam Footage,2021-12-01,article,https://www.nytimes.com/2021/12/01/insider/police-traffic-stops-killings.html,"Kim Barker, an investigative reporter for The Times, discusses the challenge of getting officials in Alabama to release video of a police stop that ended in violence.","['Police Brutality, Misconduct and Shootings', 'Suits and Litigation (Civil)', 'Video Recordings, Downloads and Streaming']"
What Will Art Look Like in the Metaverse?,2021-12-01,article,https://www.nytimes.com/2021/12/01/magazine/mark-zuckerberg-meta-art.html,Mark Zuckerberg wants us thinking about visual art when we contemplate his company’s new venture. Artists should take the suggestion seriously.,"['Art', 'Computers and the Internet', 'Virtual Reality (Computers)']"
My Group Can Save Haiti. Biden Is Standing in Our Way.,2021-12-01,article,https://www.nytimes.com/2021/12/01/opinion/haiti-commission-government.html,We hope that a corrupt political system that relies on unfair advantages can be replaced by a functional democracy.,"['Politics and Government', 'United States International Relations', 'Corruption (Institutional)']"
"Trust in Science and Scientists Increased Globally, Poll Finds",2021-12-01,article,https://www.nytimes.com/2021/12/01/science/scientist-trust-poll.html,"An international survey found that the pandemic had enhanced public faith in researchers and science, up from 2018.","['Science and Technology', 'Polls and Public Opinion', 'Coronavirus (2019-nCoV)', 'Rumors and Misinformation']"
Cherished Words From Theater’s Encourager-in-Chief,2021-12-01,article,https://www.nytimes.com/2021/12/01/theater/stephen-sondheim-mentor-notes.html,"He wrote great shows, but Stephen Sondheim was also a mentor, a teacher and an audience regular. And, oh, the thrill of getting one of his typewritten notes.","['Theater', 'Letters', 'Writing and Writers']"
How to Carry Your Covid Health Data on a Smartphone,2021-12-01,article,https://www.nytimes.com/2021/12/01/technology/personaltech/covid-vaccination-card-phone.html,"To plan for safe travels and gatherings this holiday season, here are some simple ways to take your Covid-related health data with you.","['Content Type: Service', 'Vaccination Proof and Immunization Records', 'Vaccination and Immunization', 'States (US)', 'Computers and the Internet', 'Smartphones', 'Mobile Applications', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Travel and Vacations']"
A Game Designer in Beijing Bought Toy Guns. China Imprisoned Him.,2021-12-01,article,https://www.nytimes.com/2021/12/01/world/asia/china-alibaba-toy-guns.html,"San Cheng bought toy guns online as props for video game design. Then the police arrived, and he was jailed under China’s strict but messy gun laws.","['Firearms', 'Gun Control', 'Toys', 'E-Commerce', 'Regulation and Deregulation of Industry']"
"Mississippi Asks: If Women Can Have It All, Is Roe Necessary?",2021-12-01,article,https://www.nytimes.com/2021/12/01/upshot/mississippi-abortion-case-roe.html,"One argument in the abortion case before the Supreme Court is that balancing work and family is now less of a challenge, but research shows becoming a mother still has a large economic impact on women.","['Roe v Wade (Supreme Court Decision)', 'Abortion', ""Women's Rights"", 'Birth Control and Family Planning', 'Child Care']"
How ‘Shadow’ Foster Care Is Tearing Families Apart,2021-12-01,article,https://www.nytimes.com/2021/12/01/magazine/shadow-foster-care.html,"Across the country, an unregulated system is severing parents from children, who often end up abandoned by the agencies that are supposed to protect them.","['Foster Care', 'Child Custody and Support', 'Child Abuse and Neglect', 'Content Type: Personal Profile']"
Lawmakers Target Big Tech ‘Amplification.’ What Does That Mean?,2021-12-01,article,https://www.nytimes.com/2021/12/01/technology/big-tech-amplification.html,"Some lawmakers from both parties argue that when social media sites boost the performance of hateful or violent posts, the sites become accomplices.","['Social Media', 'Rumors and Misinformation', 'Law and Legislation', 'Freedom of Speech and Expression', 'Computers and the Internet', 'Constitution (US)', 'Regulation and Deregulation of Industry', 'United States Politics and Government']"
"Living In ... Kingston, N.Y.",2021-12-01,multimedia,https://www.nytimes.com/slideshow/2021/12/01/realestate/living-in-kingston-ny.html,"With its thriving arts scene, bucolic setting and Revolution-era architecture, the Ulster County seat is increasingly a magnet for New Yorkers.",['Real Estate and Housing (Residential)']
"While Politics Consume School Board Meetings, a Very Different Crisis Festers",2021-12-01,article,https://www.nytimes.com/2021/12/01/us/central-bucks-school-board-politics-pennsylvania.html,"In a wealthy suburban Philadelphia district, schools are struggling with shortages of all sorts. Behavioral problems have mushroomed. “We are in triage mode,” one teacher said.","['Education (K-12)', 'School Boards', 'Teachers and School Employees', 'Shortages', 'Masks', 'Coronavirus (2019-nCoV)']"
Where the Pro-Choice Movement Went Wrong,2021-12-01,article,https://www.nytimes.com/2021/12/01/opinion/abortion-planned-parenthood-naral-roe-v-wade.html,How abortion-rights groups failed to stop the erosion of Roe v. Wade.,"['Abortion', 'Law and Legislation', 'State Legislatures', 'Roe v Wade (Supreme Court Decision)']"
"Kingston, N.Y.: A Historic Hudson City ‘Preparing for Better Opportunities’",2021-12-01,article,https://www.nytimes.com/2021/12/01/realestate/kingston-ny-a-historic-hudson-city-preparing-for-better-opportunities.html,"With its thriving arts scene, bucolic setting and Revolution-era architecture, the Ulster County seat is increasingly a magnet for expatriate New Yorkers.",['Real Estate and Housing (Residential)']
Those Cute Cats Online? They Help Spread Misinformation.,2021-12-01,article,https://www.nytimes.com/2021/12/01/technology/misinformation-cute-cats-online.html,A mainstay of the internet is regularly used to build audiences for people and organizations pushing false and misleading information.,"['Animals', 'Social Media', 'Video Recordings, Downloads and Streaming', 'Computers and the Internet', 'Rumors and Misinformation', 'internal-storyline-no']"
Democrats’ Bill Would Go Far Toward ‘Patching the Holes’ in Health Coverage,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/politics/build-back-better-act-health-coverage.html,"Taken together, the provisions in the social policy bill represent the biggest step toward universal coverage since the passage of the Affordable Care Act.","['Health Insurance and Managed Care', 'Law and Legislation', 'Drugs (Pharmaceuticals)', 'Patient Protection and Affordable Care Act (2010)', 'Medicare', 'Medicaid', 'Federal Budget (US)']"
The Look of Cars Is Driving Me Out of My Mind,2021-12-01,article,https://www.nytimes.com/2021/12/01/opinion/smart-car-technology.html,"New cars are packed with technology, but they lack style and personality.","['Driverless and Semiautonomous Vehicles', 'Electric and Hybrid Vehicles', 'Sports Utility Vehicles and Light Trucks']"
What We Know About the Michigan High School Shooting,2021-12-01,article,https://www.nytimes.com/article/oxford-school-shooting-michigan.html,A 15-year-old student was charged with four counts of first-degree murder and terrorism. His parents face involuntary manslaughter charges.,"['Oxford Charter Township, Mich, Shooting (2021)']"
The Great ‘West Side Story’ Debate,2021-12-01,article,https://www.nytimes.com/2021/12/01/theater/west-side-story-steven-spielberg-movie.html,"With the Steven Spielberg film coming soon, three critics, a playwright and a theater historian weigh in on whether the musical deserves a new hearing — and how.","['Puerto Ricans', 'Theater', 'Movies', 'Race and Ethnicity', 'Whites']"
"Weekly Accessible Learning Activities: Melting Glaciers, Helping Adults and a Geography Quiz",2021-12-01,article,https://www.nytimes.com/2021/12/01/learning/weekly-accessible-learning-activities-melting-glaciers-helping-adults-and-a-geography-quiz.html,Each week we spotlight five student activities created for a broad range of learners based on reporting in The New York Times.,[]
Amazon and the Labor Shortage,2021-12-01,article,https://www.nytimes.com/2021/12/01/podcasts/the-daily/amazon-pandemic-labor-shortage.html,What this economic moment means for the company and the people who work there.,"['Labor and Jobs', 'Shortages', 'Coronavirus (2019-nCoV)', 'audio-neutral-informative']"
"Africa, Far Behind on Vaccines",2021-12-01,article,https://www.nytimes.com/2021/12/01/briefing/vaccine-hesitancy-africa-omicron.html,Every other continent is ahead.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Rumors and Misinformation', 'Third World and Developing Countries']"
A Savannah Home Melds Georgian Architecture With ’60s Flair,2021-12-01,article,https://www.nytimes.com/2021/12/01/t-magazine/savannah-georgia-home-design.html,"More than 50 years after their completion, the interiors of one couple’s august house remain a riot of century-clashing design.","['Historic Buildings and Sites', 'Restoration and Renovation', 'ARCHITECTURE', 'Design']"
"Britain’s theatergoers cover up again, after months without masks.",2021-12-01,article,https://www.nytimes.com/2021/12/01/theater/uk-masks-coronavirus.html,"Encouragements to mask up are hardening into mandates. But the new rules are coming from the playhouses, not the government.","['Theater', 'Masks', 'Coronavirus (2019-nCoV)']"
"Stocks and oil drop again, as Omicron’s arrival in the U.S. whips markets.",2021-12-01,article,https://www.nytimes.com/2021/12/01/business/stock-market-today-omicron-fed.html,"Investors are considering the risk of a new variant of the coronavirus, and its potential impact on the global economy, and are grappling with a shifting outlook for interest rates.","['Stocks and Bonds', 'Banking and Financial Institutions']"
Baby Tate Turns Hate Into Positivity,2021-12-01,article,https://www.nytimes.com/2021/12/01/style/baby-tate.html,The rapper was shamed for a revealing outfit at Afropunk Atlanta. But that’s not stopping her.,"['Rap and Hip-Hop', 'Fashion and Apparel', 'Social Media']"
Is Holiday Gift-Giving Really Worth It?,2021-12-01,article,https://www.nytimes.com/2021/12/01/opinion/christmas-hanukkah-holiday-gifts.html,December’s materialism can feel perfunctory.,"['Gifts', 'Christmas', 'internal-sub-only-nl']"
What Comes Next for an Artist Whose Work Goes Viral?,2021-12-01,article,https://www.nytimes.com/2021/12/01/t-magazine/meriem-bennani-2-lizards.html,"With the animated video series “2 Lizards,” Meriem Bennani and Orian Barki captured the essence of 2020. Now, Bennani’s at work on a documentary about living in limbo.","['Art', 'Video Recordings, Downloads and Streaming', 'Content Type: Personal Profile', 'Reality Television', 'Coronavirus (2019-nCoV)', 'Social Media']"
The Debate Over Whether Omicron Will Make Inflation Worse,2021-12-01,article,https://www.nytimes.com/2021/12/01/business/dealbook/omicron-inflation-supply-chain.html,There is more than one school of thought on the matter.,"['Coronavirus Omicron Variant', 'International Trade and World Market', 'Inflation (Economics)', 'Virtual Currency']"
What did Planned Parenthood v. Casey say?,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/politics/supreme-court-planned-parenthood-casey.html,,"['Roe v Wade (Supreme Court Decision)', 'Pregnancy and Childbirth', 'Abortion']"
The Best California TV Shows,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/best-california-tv-shows.html,Watch a version of your life reflected back on the small screen.,[]
"Scott Stewart, the lawyer representing Mississippi, was at the center of a 2017 abortion controversy.",2021-12-01,article,https://www.nytimes.com/2021/12/01/us/politics/scott-stewart-mississippi-supreme-court.html,Mr. Stewart helped defend a Trump administration order that a 17-year-old in a federal refugee center continue her pregnancy or leave the country. The order was overruled.,['Abortion']
Venture Capital Funding for Crypto Companies Is Surging,2021-12-01,article,https://www.nytimes.com/2021/12/01/business/dealbook/crypto-venture-capital.html,"It has risen more than in any other year, partly driven by the investing arms of large firms already in the crypto industry.","['Virtual Currency', 'Venture Capital', 'Blockchain (Technology)']"
Here’s how two flights to the Netherlands could have helped Omicron spread.,2021-12-01,article,https://www.nytimes.com/2021/12/01/world/how-two-flights-to-the-netherlands-could-have-helped-omicron-spread.html,,[]
"The global economic recovery has been fast but uneven, a new report shows.",2021-12-01,article,https://www.nytimes.com/2021/12/01/business/its-been-a-fast-but-uneven-recovery-the-oecd-reports.html,"The organization predicted the global economy would grow 5.6 percent this year, but said a new virus-related downturn would hurt the United States and Europe differently.","['United States Economy', 'International Trade and World Market', 'Coronavirus (2019-nCoV)', 'Labor and Jobs']"
"Looking Again at Amy Winehouse, 10 Years After Her Death",2021-12-01,article,https://www.nytimes.com/2021/12/01/arts/design/amy-winehouse-design-museum.html,"In “Amy: Beyond the Stage,” the Design Museum in London explores — and tries to somewhat reframe — the “Back to Black” singer’s life and legacy.","['Music', 'Dresses', 'Fashion and Apparel', 'Museums']"
What did Roe v. Wade say?,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/politics/roe-wade-supreme-court.html,,"['Abortion', 'Roe v Wade (Supreme Court Decision)']"
The 10 Best Podcasts of 2021,2021-12-01,article,https://www.nytimes.com/2021/12/01/arts/best-podcasts.html,"Shows about Chippendales, a notorious Hollywood bomb, the search for the perfect pasta shape and the immediate aftermath of 9/11 are among those worthy of your attention.","['Podcasts', 'Two Thousand Twenty One', 'audio-positive-happy', 'audio-neutral-informative']"
"What You Get for $500,000",2021-12-01,multimedia,https://www.nytimes.com/slideshow/2021/12/01/realestate/what-you-get-for-500000.html,"A Craftsman bungalow in Atlanta; a two-bedrooom condominium in Washington; and 1943 ranch house in Tampa, Fla.",['Real Estate and Housing (Residential)']
"$500,000 Homes in Georgia, the District of Columbia and Florida",2021-12-01,article,https://www.nytimes.com/2021/12/01/realestate/home-prices-georgia-the-district-of-columbia-and-florida.html,"A Craftsman bungalow in Atlanta, a two-bedrooom condominium in Washington and 1943 ranch house in Tampa.",['Real Estate and Housing (Residential)']
Best Dance of 2021,2021-12-01,article,https://www.nytimes.com/2021/12/01/arts/dance/best-dance-2021.html,"A year of uncertainty was capped by a happy ending: a rush of performances this fall, including standouts by masters (Twyla Tharp) and breakout stars (LaTasha Barnes).","['Dancing', 'Two Thousand Twenty One']"
Gov. Charlie Baker of Massachusetts Says He Won’t Run for Re-election,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/politics/charlie-baker-massachusetts-governor.html,"Mr. Baker, a moderate Republican in a deep-blue state, faced a Trump-backed primary challenge and a potentially difficult general election.","['Elections, Governors', 'United States Politics and Government']"
The C.F.P.B. says it will scrutinize banks that rely heavily on overdraft charges.,2021-12-01,article,https://www.nytimes.com/2021/12/01/business/capital-one-is-the-latest-bank-to-say-it-will-eliminate-overdraft-fees.html,The consumer bureau’s chief says too many banks are hooked on “exploitive junk fees.”,[]
"Gen Z Pop Stars Made Their Mark in 2021. Beware, Millennial Forebears.",2021-12-01,article,https://www.nytimes.com/2021/12/01/arts/music/gen-z-millennial-pop-stars.html,"Upstarts including Olivia Rodrigo, Lil Nas X, Chloe Bailey and the Kid Laroi grew up on the internet, admiring the artists who are now their contemporaries.","['Pop and Rock Music', 'Rap and Hip-Hop', 'Rhythm and Blues (Music)', 'Millennial Generation', 'Generation Z', 'Two Thousand Twenty One']"
Germany’s incoming chancellor wants vaccinations to be mandatory.,2021-12-01,article,https://www.nytimes.com/2021/12/01/world/olaf-scholz-germany-vaccine-mandate.html,"Mainstream German politicians have long dismissed the idea of a vaccine mandate, but are rethinking the issue as cases rise.","['Coronavirus (2019-nCoV)', 'Disease Rates', 'Vaccination and Immunization']"
‘Stare decisis’ is likely to be much discussed in the abortion case. Here’s what it means.,2021-12-01,article,https://www.nytimes.com/2021/12/01/us/politics/what-is-stare-decisis.html,,[]
