headline,date,doc_type,material_type,snippet,keywords
Fatal Gang Fight Spurs Nationwide Lockdown of Federal Prison System,2022-02-01,article,https://www.nytimes.com/2022/01/31/us/politics/ms13-texas-prison-fight.html,The Bureau of Prisons’ unusual step indicated that it was concerned that the violence could have a ripple effect on other facilities.,"['Prisons and Prisoners', 'Deaths (Fatalities)', 'Gangs']"
Pfizer is expected to ask the F.D.A. to authorize its Covid vaccine for children under 5.,2022-02-01,article,https://www.nytimes.com/2022/01/31/us/politics/children-covid-vaccine.html,,"['Children and Childhood', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
Squared Up,2022-02-01,article,https://www.nytimes.com/2022/01/31/crosswords/daily-puzzle-2022-02-01.html,Zhouqin Burnikel’s puzzle is a celebration of new beginnings.,['Crossword Puzzles']
"Review: In Clare Barron’s ‘Shhhh,’ Staging a Memoir of the Body",2022-02-01,article,https://www.nytimes.com/2022/01/31/theater/shhhh-review.html,The playwright directs and stars in her new play for Atlantic Theater Company’s Stage 2. It’s less a traditional narrative and more of a series of flirtations with discomfort.,"['Theater', 'Actors and Actresses', 'Dating and Relationships']"
"Review: In ‘Intimate Apparel,’ Letting the Seamstress Sing",2022-02-01,article,https://www.nytimes.com/2022/01/31/theater/intimate-apparel-review-lynn-nottage.html,"Lynn Nottage’s play about a Black woman in 1905 becomes an opera, with music by Ricky Ian Gordon, that forefronts voices ignored by history.","['Theater', 'Opera', 'Black People', 'Blacks', 'Women and Girls']"
Trump Had Role in Weighing Proposals to Seize Voting Machines,2022-02-01,article,https://www.nytimes.com/2022/01/31/us/politics/donald-trump-election-results-fraud-voting-machines.html,New accounts show that the former president was more directly involved than previously known in plans developed by outside advisers to use national security agencies to seek evidence of fraud.,"['Presidential Election of 2020', 'Voting Machines', 'Voter Fraud (Election Fraud)', 'United States Politics and Government']"
Your Tuesday Briefing,2022-02-01,article,https://www.nytimes.com/2022/01/31/briefing/russia-ukraine-boris-johnson.html,A diplomatic showdown at the U.N.,[]
"A Year After Coup, Myanmar Is Mired in Conflict and Chaos",2022-02-01,article,https://www.nytimes.com/2022/02/01/world/asia/myanmar-coup-anniversary-sanctions.html,"Daily protests, once loud and colorful, have been replaced by an eerie quiet. To mark the anniversary of the military takeover, protest leaders have called for a “silent strike.”","[""Coups D'Etat and Attempted Coups D'Etat"", 'Defense and Military Forces', 'Politics and Government', 'Political Prisoners', 'Demonstrations, Protests and Riots', 'Civilian Casualties', 'Human Rights and Human Rights Violations', 'Embargoes and Sanctions', 'Humanitarian Aid']"
"Corrections: Feb. 1, 2022",2022-02-01,article,https://www.nytimes.com/2022/02/01/pageoneplus/corrections-feb-1-2022.html,"Corrections that appeared in print on Tuesday, Feb. 1, 2022.",[]
An ‘Eerily Similar’ Murder-for-Hire,2022-02-01,article,https://www.nytimes.com/2022/02/01/nyregion/murder-for-hire-new-jersey-connecticut.html,New revelations about a killing in 2014 have prompted questions from the son of a New Jersey couple found dead in their home that year.,"['Murders, Attempted Murders and Homicides', 'Airports']"
Trevor Noah: Trump Is America’s Relentless Ex,2022-02-01,article,https://www.nytimes.com/2022/02/01/arts/television/trevor-noah-trump-pardon-capitol-rioters.html,"“And like many exes, he really wants a second chance. But instead of promising to do better next time, he’s threatening to do even worse,” Noah said.",['Television']
Word of the Day: luminous,2022-02-01,article,https://www.nytimes.com/2022/02/01/learning/word-of-the-day-luminous.html,This word has appeared in 133 articles on NYTimes.com in the past year. Can you use it in a sentence?,[]
Spelling Bee Forum,2022-02-01,article,https://www.nytimes.com/2022/02/01/crosswords/spelling-bee-forum.html,Feeling stuck on today’s puzzle? We can help.,[]
Smart Watch,2022-02-01,article,https://www.nytimes.com/2022/02/01/learning/smart-watch.html,Do you have one? Do you want one? Do think measuring your fitness is helpful?,[]
The Loneliest Mountaineer on Everest,2022-02-01,article,https://www.nytimes.com/2022/02/01/sports/jost-kobusch-solo-everest-climb.html,The German climber Jost Kobusch is attempting to be the first to scale the world’s tallest mountain in winter alone without supplemental oxygen. There’s nobody else out there.,"['Ice Climbing', 'Rock Climbing', 'Mountaineering', 'Mountains', 'audio-neutral-informative', 'audio-neutral-immersive', 'audio-neutral-suspenseful', 'Content Type: Personal Profile']"
Groundhogs Emerge From the Scientific Shadows,2022-02-01,article,https://www.nytimes.com/2022/02/01/science/groundhogs-animal-behavior.html,"New research aims to shed light on the social habits of the popular, but often misunderstood, animal.","['Groundhogs', 'Animal Behavior', 'Research', 'Gardens and Gardening', 'your-feed-animals', 'your-feed-science']"
The U.S. orders families of its embassy staff in Belarus to leave the country.,2022-02-01,article,https://www.nytimes.com/2022/02/01/world/europe/us-embassy-staff-belarus.html,Washington cited “an increase in unusual and concerning Russian military activity near the border with Ukraine.”,"['Politics and Government', 'United States International Relations']"
Meet the People Getting Paid to Kill Our Planet,2022-02-01,multimedia,https://www.nytimes.com/video/opinion/100000008091680/climate-sustainability-agriculture-lobby.html,"American agriculture is ravaging the air, soil and water. But a powerful lobby has cleverly concealed its damage.","['Agriculture and Farming', 'Greenhouse Gas Emissions', 'Factory Farming', 'Global Warming', 'Water Pollution', 'Regulation and Deregulation of Industry', 'Environment', 'your-feed-opinionvideo']"
4 Climate Issues N.Y.C. Will Face This Year,2022-02-01,multimedia,https://www.nytimes.com/interactive/2022/02/01/nyregion/ny-climage-dangers.html,"Mayor Eric Adams appointed his chief climate officer, who is charged with protecting the city from climate dangers.","['Greenhouse Gas Emissions', 'Appointments and Executive Changes', 'Alternative and Renewable Energy', 'Solar Energy']"
How Do You Celebrate Your Culture Through Food?,2022-02-01,article,https://www.nytimes.com/2022/02/01/learning/how-do-you-celebrate-your-culture-through-food.html,"Food is an important part of Lunar New Year celebrations. Do you celebrate? If not, tell us about another holiday that is special to your family.",[]
These Characters Study Abroad in Berlin. It Doesn’t Go Well.,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/other-peoples-clothes-calla-henkel.html,"In Calla Henkel’s debut novel, “Other People’s Clothes,” two American art students take a new city by storm, with seismic consequences.",['Books and Literature']
"A Celebration of Rap, and a Shrewd Study of Its Lyricism",2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/daniel-levin-becker-whats-good.html,"“What’s Good,” by Daniel Levin Becker, is a wide-ranging examination of hip-hop and its language games.","['Books and Literature', 'Rap and Hip-Hop']"
A Mother and Daughter Go Sightseeing. They See Each Other.,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/jessica-au-cold-enough-for-snow.html,"In Jessica Au’s prizewinning novel “Cold Enough for Snow,” two generations communicate with words and what’s left unsaid.",['Books and Literature']
How to Ski Blind,2022-02-01,article,https://www.nytimes.com/2022/02/01/magazine/how-to-ski-blind.html,"Only use guides who lead rather than follow you. At the top of the run, ask them for a play-by-play so you know what’s coming.","['Skiing', 'Content Type: Service', 'Blindness', 'Disabilities']"
Chuck Klosterman Rewinds to ‘The Nineties’,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review-nineties-chuck-klosterman.html,"The prolific cultural obsessive turns his attention to the twilight of a millennium, when Generation X reluctantly took center stage.","['Books and Literature', 'Nineteen Hundred Nineties']"
I’m Lactose Intolerant. What’s the Best Nondairy Milk Alternative?,2022-02-01,article,https://www.nytimes.com/2022/02/01/well/eat/lactose-intolerant-non-dairy-milk.html,"Soy milk, nut milks and other products may offer unique benefits.","['Dairy Products', 'Milk', 'Diet and Nutrition', 'Content Type: Service']"
"A Novel About Abortion, Told From Inside and Outside a Clinic",2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/mercy-street-jennifer-haigh.html,"In “Mercy Street,” Jennifer Haigh examines a controversial issue from multiple perspectives.",['Books and Literature']
‘The Violin Conspiracy’ Is a Musical Thriller With Some Unexpected Notes,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/the-violin-conspiracy-brendan-slocumb.html,Brendan Slocumb’s debut novel is a musical bildungsroman cleverly contained within a literary thriller.,"['Books and Literature', 'genre-books-thriller']"
Hollywood Came to China; It Was Epic.,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/red-carpet-erich-schwartzel.html,Erich Schwartzel’s “Red Carpet” explores how Hollywood wooed the Chinese market — and became the villain of the piece.,"['Books and Literature', 'Movies', 'Propaganda', 'Censorship']"
I’m Thankful Every Day for the Decision I Made After My Prenatal Tests,2022-02-01,article,https://www.nytimes.com/2022/02/01/opinion/prenatal-testing.html,These tests can offer information about the chromosomal makeup of fetuses but cannot prepare parents for the wonder within every human life.,"['Prenatal Testing', 'Pregnancy and Childbirth', 'Tests (Medical)', 'Amniocentesis', 'Abortion', 'Down Syndrome', 'Children and Childhood', 'Parenting']"
Write It in Garamond,2022-02-01,article,https://www.nytimes.com/2022/02/01/magazine/garamond.html,Creative output of any kind depends upon a steady stream of tiny self-delusions. A different font helps me believe in my own words.,"['Typography', 'Design', 'Writing and Writers']"
Your Mother Died. Now She Wants to Tell You Her Secrets.,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/group-text-black-cake-charmaine-wilkerson.html,"Charmaine Wilkerson’s debut novel, “Black Cake,” shows how many times a woman can cook up a new life and what happens when she runs out of steam.",['Books and Literature']
Democrats Chase Shiny Objects. Here’s How They Can Build Real Power.,2022-02-01,article,https://www.nytimes.com/2022/02/01/opinion/ezra-klein-podcast-amanda-litman.html,Amanda Litman makes the case for engaging with politics at the local level.,"['Democracy (Theory and Philosophy)', 'United States Politics and Government']"
Billionaires and Big Checks Shape Battle for Congress,2022-02-01,article,https://www.nytimes.com/2022/02/01/us/politics/midterm-elections-campaign-financing.html,"The party committees for Democrats and Republicans each raised about $400 million in 2021, with control of the House and Senate up for grabs in 2022.","['Campaign Finance', 'Midterm Elections (2022)']"
"Sex, Lies and Infidelity on a Small College Campus",2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/vladimir-julia-may-jonas.html,"Julia May Jonas’s debut novel, “Vladimir,” taps into a timeless story with several timely twists.",['Books and Literature']
"Ready, Set, Gerrymander!",2022-02-01,article,https://www.nytimes.com/2022/02/01/insider/ready-set-gerrymander.html,A new interactive tool developed by The New York Times’s Graphics desk lets readers put their congressional-district-drawing skills to the test.,"['Redistricting and Reapportionment', 'Maps', 'State Legislatures']"
Unhappy Families Abound in These New Books About Fathers and Sons,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/my-fathers-diet-dont-cry-for-me-the-death-of-my-father-the-pope-adrian-nathan-west-daniel-black-obed-silva.html,"Three new books (by Adrian Nathan West, Daniel Black and Obed Silva) explore difficult family dynamics, each challenging in its own way.",['Books and Literature']
Is It OK That I’m OK With Our Mom’s Adultery?,2022-02-01,article,https://www.nytimes.com/2022/02/01/magazine/adultery-ethics.html,The magazine’s Ethicist columnist on when disclosing a secret is a betrayal — and more.,"['Ethics (Personal)', 'Content Type: Service']"
"For This Mountaineer, Everest Was a Challenge and a Path to Peace",2022-02-01,article,https://www.nytimes.com/2022/02/01/books/review/in-the-shadow-of-the-mountain-silvia-vasquez-lavado.html,"In her memoir, “In the Shadow of the Mountain,” Silvia Vasquez-Lavado recounts how she climbed Mount Everest and how she transcended a past of abuse and alcoholism.","['Books and Literature', 'Mountaineering', 'Content Type: Personal Profile']"
Let’s Bring the Supreme Court Back Down to Earth,2022-02-01,article,https://www.nytimes.com/2022/02/01/opinion/biden-breyer-supreme-court.html,"To the extent that Biden has been open about the politics and the optics of this nomination, I think he’s done a service for the public.","['Appointments and Executive Changes', 'United States Politics and Government', 'Courts and the Judiciary']"
How to Wake Up Your Staircase,2022-02-01,article,https://www.nytimes.com/2022/02/01/realestate/staircase-repair-fix-improve.html,"You may not spend a lot of time there, but if you’ve got a staircase, it shouldn’t be ‘tired and dull.’ Here’s how to give it some personality.","['Real Estate and Housing (Residential)', 'Restoration and Renovation', 'Home Repairs and Improvements', 'Interior Design and Furnishings']"
"On the Cajun Coast, a Chef Grapples With Threats to a Seafood Tradition",2022-02-01,article,https://www.nytimes.com/2022/02/01/dining/louisiana-seafood-climate-change-melissa-martin.html,"From her New Orleans restaurant, Melissa Martin sees the environmental damage that could end the region’s rich culture of food and fishing.","['Hurricane Ida (2021)', 'Fish Farming', 'Seafood', 'Restaurants', 'Hurricanes and Tropical Storms', 'Coast Erosion', 'Fishing, Commercial', 'Content Type: Personal Profile']"
Meet the People Getting Paid to Kill Our Planet,2022-02-01,article,https://www.nytimes.com/2022/02/01/opinion/climate-sustainability-agriculture-lobby.html,"American agriculture is ravaging the air, soil and water. But a powerful lobby has cleverly concealed its damage.","['Agriculture and Farming', 'Factory Farming', 'Global Warming', 'Lobbying and Lobbyists', 'Water Pollution', 'Air Pollution', 'Carbon Monoxide', 'Methane', 'Regulation and Deregulation of Industry', 'United States Politics and Government', 'your-feed-opinionvideo']"
"A Town That Saved a Mountain, and a Mountain That Saved a Town",2022-02-01,article,https://www.nytimes.com/2022/02/01/travel/ascutney-cross-country.html,"After the Ascutney ski resort in Vermont closed because of erratic snowfall and mismanagement, it threatened to take with it the nearby town of West Windsor. The community took the situation into its own hands.","['Skiing', 'Snow and Snowstorms', 'Nonprofit Organizations', 'Parks and Other Recreation Areas', 'Travel and Vacations', 'Global Warming']"
Little of the Paycheck Protection Program’s $800 Billion Protected Paychecks,2022-02-01,article,https://www.nytimes.com/2022/02/01/business/paycheck-protection-program-costs.html,"Only about a quarter of the funding went to jobs that would have been lost, new research found. A big chunk lined bosses’ pockets.","['Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Layoffs and Job Reductions', 'Small Business', 'Wages and Salaries', 'Coronavirus (2019-nCoV)', 'Stimulus (Economic)']"
I Wouldn’t Bet on the Kind of Democracy Big Business Is Selling Us,2022-02-01,article,https://www.nytimes.com/2022/02/01/opinion/corporations-democracy.html,“Stakeholder capitalism” does not offer a real alternative to broad political mobilizations that would benefit most Americans. ,"['Corporate Social Responsibility', 'Strikes', 'Wages and Salaries', 'Income Inequality', 'Labor and Jobs', 'United States Economy', 'Organized Labor', ""Great Depression (1930's)"", 'Global Warming']"
"With Low-Tech, Trench Warfare, Ukraine’s Army Isn’t NATO Caliber",2022-02-01,article,https://www.nytimes.com/2022/02/01/world/europe/ukraine-army-nato-russia.html,"The United States and its allies have trained and helped equip the Ukrainian army. But it has little resemblance to the kind of sophisticated, contemporary military that distinguishes NATO members.","['War and Armed Conflicts', 'Defense and Military Forces']"
Can Jennifer Lopez Save the Rom-Com?,2022-02-01,article,https://www.nytimes.com/2022/02/01/movies/jennifer-lopez-marry-me.html,"After navigating the treacherous waters of celebrity, the superstar is betting on “Marry Me,” a movie that sounds a lot like her personal life.","['Movies', 'Content Type: Personal Profile', 'Actors and Actresses']"
"Despite Labor Shortages, Workers See Few Gains in Economic Security",2022-02-01,article,https://www.nytimes.com/2022/02/01/business/economy/part-time-work.html,The pandemic has supposedly given service workers leverage. But many still have unstable hours and incomes because employers like the flexibility.,"['Part-Time Employment', 'Working Hours', 'Organized Labor', 'Wages and Salaries', 'Service Industries', 'Supermarkets and Grocery Stores', 'United States Economy']"
"As the U.S. Pulls Back From the Mideast, China Leans In",2022-02-01,article,https://www.nytimes.com/2022/02/01/world/middleeast/china-middle-east.html,China is expanding its ties to Middle Eastern states with vast infrastructure investments and cooperation on technology and security.,"['United States International Relations', 'Foreign Investments', 'Belt and Road Initiative (China)', 'International Relations', 'Oil (Petroleum) and Gasoline', 'Uighurs (Chinese Ethnic Group)']"
"Elana Meyers Taylor, a Star U.S. Bobsledder, Tests Positive in Beijing",2022-02-01,article,https://www.nytimes.com/2022/02/01/sports/olympics/elana-meyers-taylor-coronavirus-olympics.html,Meyers Taylor and her U.S. teammate Josh Williamson joined a growing list of Olympians with the coronavirus. The schedule may allow them enough time to recover and compete.,"['Olympic Games (2022)', 'Coronavirus (2019-nCoV)', 'Bobsledding']"
Quotation of the Day: Taking On Everest at Its Very Coldest and at Its Toughest,2022-02-01,article,https://www.nytimes.com/2022/02/01/todayspaper/quotation-of-the-day-taking-on-everest-at-its-very-coldest-and-at-its-toughest.html,"Quotation of the Day for Tuesday, February 1, 2022.",[]
An 8-Year-Old Wrote a Book and Hid It on a Library Shelf. It’s a Hit.,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/crismis-book-school-library.html,"Dillon Helbig, a second-grader from Idaho, wrote an 81-page book about his “Crismis” adventures. Now other children want to write stories.","['Writing and Writers', 'Books and Literature', 'Libraries and Librarians', 'Christmas', 'genre-books-graphic-novels-comic-books']"
"Winter Storm Poised to Hit From Albuquerque to Detroit, Bringing Bitter Cold",2022-02-01,article,https://www.nytimes.com/2022/02/01/us/snow-winter-storm.html,"Missouri and Illinois announced emergency plans. New Mexico, Texas and other areas unaccustomed to snow and freezing wind chills are bracing for days of frigid weather.","['Weather', 'Snow and Snowstorms', 'Rain', 'Cold and Cold Spells']"
Did Democrats Make Inflation Worse?,2022-02-01,article,https://www.nytimes.com/2022/02/01/podcasts/the-daily/inflation-pandemic-biden-economy.html,Higher prices are imperiling the party’s chances of holding on to power in Washington. How much have Democrats’ own policies contributed to the problem?,"['United States Economy', 'United States Politics and Government', 'audio-neutral-informative']"
Dutch Publisher Apologizes Over Disputed Anne Frank Book,2022-02-01,article,https://www.nytimes.com/2022/02/01/books/anne-frank-the-betrayal.html,"Ambo Anthos Publishers said it would delay printing more copies. HarperCollins, the book’s publisher in the United States, declined to comment.","['Books and Literature', 'Holocaust and the Nazi Era', 'World War II (1939-45)']"
"Prices and Ire, Rising",2022-02-01,article,https://www.nytimes.com/2022/02/01/briefing/inflation-anger-us-covid.html,"Inflation is up, and Americans are mad. But it’s not a simple story.","['United States Economy', 'Inflation (Economics)', 'Coronavirus (2019-nCoV)', 'internal-storyline-no']"
"Hungary’s leader, visiting Moscow, calls Russian demands reasonable and says sanctions are pointless.",2022-02-01,article,https://www.nytimes.com/2022/02/01/world/europe/orban-putin-moscow-ukraine.html,"On a friendly visit to Moscow, Prime Minister Viktor Orban of Hungary diverged sharply from his NATO and European Union allies.",['Politics and Government']
Watch: The U.S. and Russia exchange bitter accusations at the U.N. Security Council.,2022-02-01,article,https://www.nytimes.com/2022/02/01/world/europe/watch-the-us-and-russia-exchange-bitter-accusations-at-the-un-security-council.html,,[]
Annotated by the Author: ‘Covid Test Misinformation Spikes Along With Spread of Omicron’,2022-02-01,article,https://www.nytimes.com/2022/02/01/learning/annotated-by-the-author-covid-test-misinformation-spikes-along-with-spread-of-omicron.html,"A reporter covering online disinformation takes you through how she debunks false information with the help of data, advice from experts and a little detective work.",[]
Lesson of the Day: ‘Covid Test Misinformation Spikes Along With Spread of Omicron’,2022-02-01,article,https://www.nytimes.com/2022/02/01/learning/lesson-plans/lesson-of-the-day-covid-test-misinformation-spikes-along-with-spread-of-omicron.html,"In this lesson, students will consider viral Covid misinformation they may have seen, learn about how and why it spreads, and consider how to combat it.",[]
‘My Best Friend Anne Frank’ Review: Separated by the Nazis,2022-02-01,article,https://www.nytimes.com/2022/02/01/movies/my-best-friend-anne-frank-review.html,"This film wants to spotlight a story of friendship and childhood innocence during the Holocaust, but feels quaint and misguided.",['Movies']
"On a Smaller Stage, Rick Pitino Is Still ‘Demanding’ and Winning",2022-02-01,article,https://www.nytimes.com/2022/02/01/sports/basketball/rick-pitino-iona-800-wins.html,"At Iona, Pitino doesn’t have the “bells and whistles” of Louisville, which he left amid scandal. But he has a team undefeated in conference play and looking to return to the N.C.A.A. tournament.","['Basketball (College)', 'Content Type: Personal Profile']"
A Manager of a Certain Vintage,2022-02-01,article,https://www.nytimes.com/2022/02/01/sports/baseball/dusty-baker-wine.html,"Baseball’s players may be locked out, but Dusty Baker, at 72, is hard at work in his vineyards, trusting advice from Willie Stargell and paying tribute to Henry Aaron.","['Wines', 'Content Type: Personal Profile', 'Black People', 'Blacks', 'Baseball', 'Coaches and Managers']"
Israeli Commanders Disciplined in Death of Palestinian-American Man,2022-02-01,article,https://www.nytimes.com/2022/02/01/world/middleeast/israel-commanders-palestinian-man.html,Three Israeli military commanders have been reprimanded and reassigned after an investigation into the death of a 78-year-old man after he was detained.,"['Defense and Military Forces', 'War and Armed Conflicts', 'Palestinians', 'Civilian Casualties', 'Deaths (Fatalities)', 'Autopsies']"
States Are Complicating Corporate Pandemic Planning,2022-02-01,article,https://www.nytimes.com/2022/02/01/business/dealbook/florida-texas-vaccine-mandates.html,Companies are wrestling with an array of state rules that makes designing pandemic policies tricky.,['Vaccination and Immunization']
"Weekly News Quiz for Students: Supreme Court, Burkina Faso, Baseball Hall of Fame",2022-02-01,multimedia,https://www.nytimes.com/interactive/2022/02/01/learning/01Student-News-Quiz.html,Have you been paying attention to the news recently? See how many of these 10 questions you can get right.,[]
Exxon Mobil reports a $8.9 billion fourth-quarter profit as oil prices soar.,2022-02-01,article,https://www.nytimes.com/2022/02/01/business/exxon-earnings-4q-2021.html,The oil and gas giant said it would resume its stock buyback program by repurchasing $10 billion in shares over the next two years.,"['Oil (Petroleum) and Gasoline', 'Company Reports']"
How Ukraine Is Training Civilians to Fight Against a Russian Invasion,2022-02-01,multimedia,https://www.nytimes.com/video/world/europe/100000008182235/ukraine-civilians-training-russia.html,The Ukrainian military is training civilians to help defend against a possible Russian invasion and occupation. Our cameras went inside a training center in the southeastern city of Mariupol.,"['Defense and Military Forces', 'Cameras']"
Recent Commercial Real Estate Transactions,2022-02-01,article,https://www.nytimes.com/2022/02/01/business/new-york-commercial-real-estate.html,Recent commercial real estate transactions in New York.,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']"
Warehouse Space Is the Latest Thing Being Hoarded,2022-02-01,article,https://www.nytimes.com/2022/02/01/business/warehouses-supply-chain.html,"Logistics firms are finding new options to deal with a scarcity of storage, including building multistory facilities and choosing locations farther from coastal ports.","['Warehouses', 'Storage', 'Supply Chain', 'Relocation of Business', 'Real Estate (Commercial)', 'Coronavirus (2019-nCoV)', 'Stockpiling', 'E-Commerce', 'Trucks and Trucking']"
101 of the Best Songs About California,2022-02-01,article,https://www.nytimes.com/2022/02/01/us/california-songs.html,An unscientific guide to the tracks that evoke the Golden State.,"['Music', 'Pop and Rock Music']"
The defense secretary tells Republican governors: National Guard troops must be vaccinated.,2022-02-01,article,https://www.nytimes.com/2022/02/01/us/national-guard-vaccine-mandate.html,Lloyd J. Austin’s rejection of the governors’ request to exempt their states’ troops from the national military coronavirus vaccine mandate sets the stage for a possible court fight.,"['Coronavirus (2019-nCoV)', 'United States Defense and Military Forces', 'States (US)', 'Vaccination and Immunization', 'Governors (US)', 'Reserves (Military)']"
"India’s budget focuses on roads, but critics see need for more jobs.",2022-02-01,article,https://www.nytimes.com/2022/02/01/business/india-budget.html,Narendra Modi’s plan calls for a big increase in infrastructure spending. Some say more must be done to create jobs for the country’s young work force.,"['Budgets and Budgeting', 'Economic Conditions and Trends', 'Labor and Jobs']"
Martin McDonagh’s ‘Hangmen’ Will Open on Broadway This Spring,2022-02-01,article,https://www.nytimes.com/2022/02/01/theater/hangmen-broadway.html,"The production, which was canceled at the start of the pandemic, will try again, this time starring Alfie Allen of “Game of Thrones” fame.","['Theater', 'Finances']"
Transcript: Ezra Klein Interviews Amanda Litman,2022-02-01,article,https://www.nytimes.com/2022/02/01/podcasts/transcript-ezra-klein-interviews-amanda-litman.html,A conversation with the co-founder of Run for Something,[]
"In Congo, Floating Pastors Follow Mobile Flocks Along Busy River",2022-02-01,article,https://www.nytimes.com/2022/02/01/world/africa/congo-river-pastors.html,"To find the faithful, preachers in some areas of the Democratic Republic of Congo hold church where the crowds are, on boats traveling the country’s water highway.","['Ministers (Protestant)', 'Pentecostal Churches', 'Christians and Christianity', 'Maritime Accidents and Safety', 'Boats and Boating', 'Rivers']"
Job openings remained elevated in December despite an Omicron surge.,2022-02-01,article,https://www.nytimes.com/2022/02/01/business/economy/job-openings-omicron.html,"Employers posted 10.9 million job openings in the last month of 2021, a rise from November but shy of the record set in July.","['Labor and Jobs', 'Layoffs and Job Reductions', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'United States Economy']"
Brady set the GOAT bar.,2022-02-01,article,https://www.nytimes.com/2022/02/01/sports/football/tom-brady-goat.html,"With seven Super Bowl titles, his first two decades ago at age 24, Brady redefined success for N.F.L. quarterbacks.",[]
