headline,date,doc_type,material_type,snippet,keywords
Companies Sell the Blood of Recovered Coronavirus Patients for Exorbitant Prices,2020-05-01,article,https://www.nytimes.com/2020/05/01/world/coronavirus-news.html,"The W.H.O. extends the global health emergency as deaths near 240,000, and our New Delhi correspondent paints a portrait of a fearful city.","['Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Politics and Government']"
"Coronavirus, E.C.B., Chinese Lab: Your Friday Briefing",2020-05-01,article,https://www.nytimes.com/2020/05/01/briefing/coronavirus-european-central-bank-wuhan-lab.html,Here’s what you need to know.,[]
Anderson Cooper Announces Birth of His First Child,2020-05-01,article,https://www.nytimes.com/2020/05/01/us/anderson-cooper-baby-son-wyatt.html,"Wyatt Morgan Cooper, who is named after the newscaster’s late father, was delivered by a surrogate.","['Television', 'Surrogate Motherhood']"
Will New N.C.A.A. Rules Really Keep Agents and Boosters at Bay?,2020-05-01,article,https://www.nytimes.com/2020/05/01/sports/ncaa-paying-athletes-boosters.html,"If college athletes are permitted to cash in on their fame, how can the N.C.A.A. forbid guidance from people who have long worked in the shadows?","['Football (College)', 'Basketball (College)', 'College Athletics', 'AMATEUR ATHLETICS']"
Hundreds of Rohingya Refugees Stuck at Sea With ‘Zero Hope’,2020-05-01,article,https://www.nytimes.com/2020/05/01/world/asia/rohingya-muslim-refugee-crisis.html,"At least three boats carrying Rohingya refugees have been adrift for more than two months. As of this week, rights groups that had been tracking the boats lost sight of them.","['Rohingya (Ethnic Group)', 'Refugees and Displaced Persons', 'Human Trafficking', 'Coronavirus (2019-nCoV)']"
Michigan Governor Reinstates State of Emergency as Protests Ramp Up,2020-05-01,article,https://www.nytimes.com/2020/05/01/us/michigan-protests-capitol-virus-armed.html,The governor’s moves were in response to the Republican-led Legislature’s refusal to extend the original emergency declaration.,"['Demonstrations, Protests and Riots', 'Coronavirus (2019-nCoV)', 'State Legislatures', 'Quarantines', 'Executive Orders and Memorandums']"
Tennis Coming Back Slowly With Exhibition Matches,2020-05-01,article,https://www.nytimes.com/2020/05/01/sports/tennis/coronavirus-tennis.html,The small-scale events could create a road map to help the men’s and women’s tours return.,"['Tennis', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)']"
What’s on TV Friday: ‘Hollywood’ and ‘Prop Culture’,2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/television/whats-on-tv-friday-hollywood-and-prop-culture.html,A soapy period drama from two creators of “Glee” debuts on Netflix. And a new series on Disney Plus showcases famous film props.,"['Television', 'Movies']"
"Locked Inside, We’re Like Whitman, Finding Joy in Smallness",2020-05-01,article,https://www.nytimes.com/2020/05/01/books/walt-whitman-leaves-of-grass.html,Interpreting lines from “Leaves of Grass” about the beauty and wonder to be discovered in the minuscule and routine.,['Books and Literature']
Racing Against the Virus From Inside Australia’s Healthcare System,2020-05-01,article,https://www.nytimes.com/2020/05/01/world/australia/hospitals-coronavirus-response.html,An emergency room doctor in Melbourne describes the terror and relief of waiting for a tsunami of coronavirus patients that never arrived.,"['Emergency Medical Treatment', 'Coronavirus (2019-nCoV)', 'Hospitals']"
Word + Quiz: peroration,2020-05-01,article,https://www.nytimes.com/2020/05/01/learning/word-quiz-peroration.html,This word has appeared in three articles on NYTimes.com in the past year.,[]
"‘Hospital Needs to Be Quarantined,’ but Works On in Country at War",2020-05-01,article,https://www.nytimes.com/2020/05/01/world/asia/afghanistan-coronavirus-hospitals.html,"Twenty percent of the staff at one hospital is quarantined, but doors remain open as the war wounded are brought in.","['Quarantines', 'Hospitals', 'Coronavirus (2019-nCoV)', 'Afghanistan War (2001- )', 'Epidemics']"
Eyeballs,2020-05-01,article,https://www.nytimes.com/2020/05/01/learning/eyeballs.html,What is this image saying? How does it relate to or comment on society or current events?,[]
#CancelRent Is New Rallying Cry for Tenants. Landlords Are Alarmed.,2020-05-01,article,https://www.nytimes.com/2020/05/01/nyregion/rent-strike-coronavirus.html,"From New York to Los Angeles, tenant groups are encouraging millions of renters to withhold May rent, which landlords warn would be devastating.","['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Evictions', 'Unemployment', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Demonstrations, Protests and Riots']"
"The Best Movies and TV Shows Coming to Netflix, Amazon and More in May",2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/new-to-stream-netflix.html,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for May.","['Television', 'Movies', 'Documentary Films and Programs']"
"Rome Has Been Sacked, Conquered and Abandoned. Now It’s the Pandemic’s Turn.",2020-05-01,article,https://www.nytimes.com/2020/05/01/world/europe/italy-rome-coronavirus-lockdown.html,"The city’s turbulent history has forged an irreverent, anti-authoritarian and, in some ways, cynical character. Can that survive the coronavirus?","['Quarantines', 'Coronavirus (2019-nCoV)']"
‘All Day and a Night’ Review: Growth Behind Bars,2020-05-01,article,https://www.nytimes.com/2020/05/01/movies/all-day-and-a-night-review.html,"In this drama from one of the screenwriters of “Black Panther,” a young man embarks on a journey of belated self-discovery.",['Movies']
"‘The Half of It’ Review: Being Yourself (and That Person, Too)",2020-05-01,article,https://www.nytimes.com/2020/05/01/movies/the-half-of-it-review.html,"In this comedy from Alice Wu, love letters reveal everything about a person, except their identity.",['Movies']
"News Quiz: Coronavirus, Remdesivir, Bill de Blasio",2020-05-01,multimedia,https://www.nytimes.com/interactive/2020/05/01/briefing/coronavirus-remdesivir-bill-de-blasio-news-quiz.html,Did you follow the headlines this week?,[]
"Lesson of the Day: ‘Their Met Gala, Their Way. You’re Invited.’",2020-05-01,article,https://www.nytimes.com/2020/05/01/learning/lesson-of-the-day-their-met-gala-their-way-youre-invited.html,"In this lesson, students will reflect on what teen-created and -curated spaces mean to them and will design something for the High Fashion Twitter Met Gala.",[]
Late Night Hosts Are Starting to Feel the Strain,2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/television/late-night-lockdown-seth-meyers.html,"After weeks of doing his show from home, Seth Meyers pines for the days when he had “an audience of human beings.”",[]
I Watched These Pandas Have Sex. I’ve Never Been So Happy.,2020-05-01,multimedia,https://www.nytimes.com/video/arts/100000007097078/wildlife-animal-videos-coronavirus-quarantine.html,Our critic Amanda Hess explains her complicated love of watching nature reclaim civilization on the internet as humans remain in quarantine.,"['Coronavirus (2019-nCoV)', 'Pandas', 'Sex']"
The World’s Stadiums Become a Lifeline,2020-05-01,multimedia,https://www.nytimes.com/interactive/2020/05/01/sports/coronavirus-world-stadiums-arenas.html,"Soccer fields, football stadiums, tennis courts and martial arts arenas have been filling gaps in health care systems overwhelmed by the coronavirus pandemic.","['Coronavirus (2019-nCoV)', 'Stadiums and Arenas', 'Tests (Medical)', 'Photography']"
The New Saturday Night,2020-05-01,multimedia,https://www.nytimes.com/interactive/2020/05/01/arts/saturday-night-coronavirus.html,"With billions of people staying home, the world is reinventing the weekend.","['Photography', 'Quarantines', 'Quarantine (Life and Culture)']"
"Weekly Health Quiz: Coronavirus, Sunshine and 4-Second Workouts",2020-05-01,multimedia,https://www.nytimes.com/interactive/2020/05/01/well/live/01healthquiz-05012020.html,Test your knowledge of this week’s health news.,"['Coronavirus (2019-nCoV)', 'Cholesterol', 'Vitamins', 'Pulse Oximetry', 'Quarantines', 'Heart', 'Sunlight', 'Medicine and Health']"
‘Parks and Recreation’ Reunion: Isolate Yo’ Self,2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/television/parks-and-recreation-reunion-review.html,"TV’s best best friends return in a sweet, goofy special that embodies the show’s philosophy: that community helps us survive.",['Television']
New in Paperback: ‘Lanny’ and ‘The Unwinding of the Miracle’,2020-05-01,article,https://www.nytimes.com/2020/05/01/books/review/new-paperbacks.html,Six new paperbacks to check out this week.,['Books and Literature']
Lois Lowry’s Ode to the Fallen in World War II,2020-05-01,article,https://www.nytimes.com/2020/05/01/books/review/lois-lowry-on-the-horizon.html,"In her new audiobook, “On the Horizon,” the children’s book author remembers her childhood against the backdrop of the Pearl Harbor and Hiroshima.","['Books and Literature', 'Audiobooks', 'USS Arizona (BB-39) (Ship)', 'World War II (1939-45)', 'Deaths (Fatalities)', 'United States Defense and Military Forces']"
How the N.R.A. Became ‘the Most Feared Lobbying Force in America’,2020-05-01,article,https://www.nytimes.com/2020/05/01/books/review/the-nra-frank-smyth.html,Frank Smyth’s unauthorized history tracks the evolution of a gentlemen’s hunting club into a behemoth of Second Amendment absolutism.,"['Books and Literature', 'Audiobooks']"
Some Personal News From Samantha Irby,2020-05-01,article,https://www.nytimes.com/2020/05/01/books/review/samantha-irby-wow-no-thank-you.html,"The blogger and essayist reads her latest collection, “Wow, No Thank You.”","['Books and Literature', 'Audiobooks']"
Consider Virtual Dog Training for Your Pandemic Puppy,2020-05-01,article,https://www.nytimes.com/2020/05/01/well/consider-virtual-dog-training-for-your-pandemic-puppy.html,"You can use this time to address your dog’s behavioral issues, to make sure it has truly found its forever home.","['Animal Behavior', 'Dogs', 'Coronavirus (2019-nCoV)']"
How to Run for President in the Middle of a Pandemic,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/sunday/coronovirus-presidential-campaigns.html,Turns out that 19th-century political campaigns offer some tantalizing clues.,"['Presidential Election of 2020', 'United States Politics and Government']"
Virtual Galas and ‘Foodathons’,2020-05-01,article,https://www.nytimes.com/2020/05/01/style/virtual-galas-and-foodathons.html,"How Billy Eichner, Lizzie Asher and Andrew Saffir are not partying.",['Philanthropy']
The Big Impact of a Small Hobby,2020-05-01,article,https://www.nytimes.com/2020/05/01/well/mind/coronavirus-health-benefits-drawing-art-hobbies.html,Drawing mundane things like my dish rack had helped me survive job loss. Could it be helping me through the coronavirus?,"['Unemployment', 'Anxiety and Stress', 'Art', 'Layoffs and Job Reductions', 'Hobbies', 'Cortisol (Hormone)', 'Coronavirus (2019-nCoV)']"
"A Significant, Yet Ordinary, Sunday in Chicago",2020-05-01,article,https://www.nytimes.com/2020/05/01/fashion/weddings/coronavirus-a-sunday-wedding-in-chicago.html,"Sophia Newman and Jason Leverett were married on a city sidewalk, then they walked back to their apartment and watched one of their favorite Marvel movies. It wasn’t what they had planned for their wedding day, but it was all they needed for now.","['Weddings and Engagements', 'Quarantines', 'Coronavirus (2019-nCoV)']"
Nobody Has Seen Kim Jong-un for 19 Days. What Does It Mean?,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/kim-jon-un-north-korea.html,Pyongyang has adhered to a long tradition of maintaining silence on speculation about its leader and his family.,"['United States International Relations', 'Coronavirus (2019-nCoV)']"
Could ‘Innate Immunology’ Save Us From the Coronavirus?,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/sunday/coronavirus-vaccine-innate-immunity.html,Researchers are testing whether decades-old vaccines for polio and tuberculosis could protect against infection.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Immune System', 'Tuberculosis', 'Poliomyelitis']"
Documenting All the Small Things That Are Easily Lost,2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/lynda-barry-diary-project.html,An assignment for all of us to help capture an extraordinary time.,"['Comic Books and Strips', 'Graphic Novels']"
Why Americans Need a Guaranteed Income,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/universal-basic-income-coronavirus.html,The pandemic makes painfully clear that our economy must be reconfigured to be resilient in the face of disruption and change.,"['Income', 'Income Inequality', 'United States Economy']"
Help! My Flight Was Canceled and I Still Can’t Get a Refund,2020-05-01,article,https://www.nytimes.com/2020/05/01/travel/trip-refund-airlines.html,There’s a reason we are deliberately pounding the topic of travel refunds into the ground: It’s a big deal and there’s lots of confusion and contradictory information out there.,"['Rebates and Refunds', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Travel Warnings', 'Delays (Transportation)', 'Travel and Vacations']"
This Weekend’s Livestreaming Events: Oprah Joins 200 Stars for a 24-Hour Benefit,2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/livestreaming-events-concerts-coronavirus.html,"Appointment viewing is back. Find out what online events to look for today, and when to tune in.","['Coronavirus (2019-nCoV)', 'Video Recordings, Downloads and Streaming', 'Art', 'Comedy and Humor', 'Country Music', 'Television', 'Dancing', 'Music', 'Classical Music']"
Bored at Work? The Solution Involves a Small Orange Man,2020-05-01,article,https://www.nytimes.com/2020/05/01/business/bored-at-work.html,"Plus: Once we all get back to work, let’s give our pets a vacation. Forever.","['Work-Life Balance', 'Careers and Professions', 'Workplace Environment', 'your-feed-selfcare']"
An Upstate N.Y. Backlash Over Virus Shutdown: ‘It’s Not Up Here’,2020-05-01,article,https://www.nytimes.com/2020/05/01/nyregion/coronavirus-shutdown-upstate-ny.html,"Vast swaths of upstate are largely untouched by the pandemic, and some residents are more worried about the economy than about their health.","['Coronavirus (2019-nCoV)', 'Rural Areas', 'Shutdowns (Institutional)', 'Epidemics', 'Quarantines', 'Economic Conditions and Trends']"
How Coronavirus Shifted the Stakes of Teenage Rebellion,2020-05-01,article,https://www.nytimes.com/2020/05/01/well/family/how-coronavirus-shifted-the-stakes-of-teenage-rebellion.html,"Living with an invisible outside threat, and no visible outlet, forced my daughter and me to negotiate and reconcile — and fast.","['Coronavirus (2019-nCoV)', 'Teenagers and Adolescence', 'Families and Family Life', 'Quarantines', 'Parenting', 'Children and Childhood', 'Curfews']"
Biden Denies Tara Reade’s Assault Allegation: ‘It Never Happened’,2020-05-01,article,https://www.nytimes.com/2020/05/01/us/politics/joe-biden-tara-reade-morning-joe.html,"Joseph R. Biden Jr., in his first public address of a former Senate aide’s accusation that he sexually assaulted her in 1993, called on the National Archives to release any document related to the allegation.","['Sexual Harassment', 'Sex Crimes', 'Presidential Election of 2020', '#MeToo Movement', 'United States Politics and Government']"
Justin Amash Can Only Cause Trouble,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/justin-amash-third-parties.html,"Unless we radically change how we conduct elections, third-party candidates can’t win. But they can certainly affect the outcome — as they did in 1948, 1968, 1992, 2000 and 2016.","['Third-Party Politics (US)', 'Presidential Election of 2020', 'Voting and Voters', 'United States Politics and Government']"
When Does a Small Business File for Bankruptcy? And 8 More Questions,2020-05-01,article,https://www.nytimes.com/article/small-business-bankruptcy-coronavirus.html,The coronavirus is expected to permanently shut millions of small businesses in the next several months. Here are issues for owners to consider.,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Small Business', 'Bankruptcies', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Credit and Debt']"
‘The Streets Look So Empty’: How a Child Killer Haunted My First Novel,2020-05-01,article,https://www.nytimes.com/2020/05/01/us/oakland-county-child-killer-detroit-true-crime.html,"The still-unsolved Oakland County Child Killer case lodged in the author Megan Abbott’s psyche, even if she didn’t know it at the time.","['Kidnapping and Hostages', 'Murders, Attempted Murders and Homicides', 'Sex Crimes', 'Children and Childhood']"
Art Biennials Were Testing Grounds. Now They Are Being Tested.,2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/design/art-fairs-biennials-virus.html,"As the pandemic clears the calendar, curators around the world reimagine how — and if — we will gather for art.","['Art', 'Conventions, Fairs and Trade Shows', 'Festivals', 'Coronavirus (2019-nCoV)', 'Quarantines']"
A Pandemic Isn’t a Reason to Abolish the SAT,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/coronavirus-test-optional-sat.html,"For now, the SAT and ACT are more democratic than many of the other metrics used to evaluate college applicants.","['Grading of Students', 'Coronavirus (2019-nCoV)', 'SAT (College Admission Test)', 'ACT (Examination)']"
An Accidental Navy Chief Steers His Service Through a Storm,2020-05-01,article,https://www.nytimes.com/2020/05/01/us/politics/coronavirus-carrier-crozier-gilday-trump.html,Adm. Michael M. Gilday appears determined that his recommendations on the Roosevelt case will be made based on Navy principles and not on fears of what the White House might want.,"['Aircraft Carriers', 'USS Theodore Roosevelt (CVN-71) (Ship)', 'United States Defense and Military Forces', 'United States Politics and Government']"
How New Mexico Is Beating the Virus,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/new-mexico-coronavirus-curve.html,It has two things missing elsewhere: political leadership and a strong health system.,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government']"
Where Are the Photos of People Dying of Covid?,2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/coronavirus-photography.html,"In times of crisis, stark images of sacrifice or consequence have often moved masses to act.","['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Photography']"
Find a Vaccine. Next: Produce 300 Million Vials of It.,2020-05-01,article,https://www.nytimes.com/2020/05/01/health/coronavirus-vaccine-supplies.html,Scaling up the manufacturing of syringes and other medical products required to deliver a vaccine to millions of Americans will be just as important as the vaccine itself.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Medical Devices', 'Hypodermic Needles and Syringes', 'Medicine and Health', 'Factories and Manufacturing', 'Shortages', 'Epidemics', 'your-feed-healthcare']"
How Our Reporter Digs Into Data on Unemployment,2020-05-01,article,https://www.nytimes.com/2020/05/01/reader-center/how-our-reporter-digs-into-data-on-unemployment.html,Ben Casselman of the Business desk uses new and traditional tools to understand the financial landscape during the coronavirus pandemic.,"['Recession and Depression', 'Unemployment', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Gross Domestic Product']"
"For Most Food Stamp Users, Online Shopping Isn’t an Option",2020-05-01,article,https://www.nytimes.com/2020/05/01/your-money/food-stamps-snap-coronavirus.html,"Rules and store technology can impede Supplemental Nutrition Assistance Program recipients, but a pilot effort to expand access is picking up speed.","['Shopping and Retail', 'E-Commerce', 'Supermarkets and Grocery Stores', 'Coronavirus (2019-nCoV)', 'Food Stamps']"
‘This Feels Very Different’,2020-05-01,article,https://www.nytimes.com/2020/05/01/business/energy-environment/oil-industry-texas-coronavirus.html,"For over a decade, the Permian Basin has been the epicenter of the American oil boom. Now, it’s the epicenter of its demise.","['Oil (Petroleum) and Gasoline', 'Layoffs and Job Reductions', 'Prices (Fares, Fees and Rates)', 'Production', 'Coronavirus (2019-nCoV)']"
3 Africans in Mexico City Grave Tell Stories of Slavery’s Toll,2020-05-01,article,https://www.nytimes.com/2020/05/01/science/africans-slavery-mexico-grave.html,The men might have been among the earliest to be stolen from their homeland and brought to the Americas.,"['ARCHAEOLOGY AND ANTHROPOLOGY', 'Slavery (Historical)', 'Indigenous People', 'Skeletons', 'Genetics and Heredity', 'Skull (Body Part)', 'Teeth and Dentistry', 'Research', 'your-feed-science', 'Infections']"
A Life and Death Battle: 4 Days of Kidney Failure but No Dialysis,2020-05-01,article,https://www.nytimes.com/2020/05/01/health/coronavirus-dialysis-death.html,"At the peak of the pandemic in New York, a longtime city employee joined a crush of patients in desperate need of treatment.","['Coronavirus (2019-nCoV)', 'Kidneys', 'Dialysis', 'Shortages', 'Emergency Medical Treatment', 'Hospitals', 'Deaths (Fatalities)', 'your-feed-healthcare']"
Streets Should Be Car-Free During Lockdown. And After.,2020-05-01,article,https://www.nytimes.com/2020/05/01/nyregion/coronavirus-streets-closed-nyc.html,Cholera changed the face of Paris. Will Covid-19 change the streets of New York?,"['ARCHITECTURE', 'Urban Areas', 'Coronavirus (2019-nCoV)', 'Cholera', 'Area Planning and Renewal', 'City Councils']"
"How De Niro Gave Us Sinatra’s ‘New York, New York,’ Our 7 P.M. Anthem",2020-05-01,article,https://www.nytimes.com/2020/05/01/nyregion/thank-you-coronavirus-helpers-7pm-sinatra.html,Frank Sinatra can thank Robert De Niro and two annoyed songwriters for the song that revived his career and now is the theme music of the city’s nightly tribute.,"['Music', 'Coronavirus (2019-nCoV)']"
How a Food Bank Manager Spends His Sundays,2020-05-01,article,https://www.nytimes.com/2020/05/01/nyregion/coronavirus-food-bank-lines-nyc.html,"Most pantries are closed on Sundays, but Jorge Negron opens his to make and provide brown-bag lunches.","['Food', 'Quarantine (Life and Culture)', 'Food Banks and Pantries', 'Coronavirus (2019-nCoV)']"
Street Art Confronts the Pandemic,2020-05-01,article,https://www.nytimes.com/2020/05/01/travel/coronavirus-street-art.html,"From Norway to Colorado, street artists depict a world of masks and hand-washing (and toilet paper). One recurrent theme: a deep appreciation of health care workers.","['Art', 'Murals', 'Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Masks', 'Protective Clothing and Gear', 'Hygiene and Cleanliness', 'Quarantines']"
The Business of Burps: Scientists Smell Profit in Cow Emissions,2020-05-01,article,https://www.nytimes.com/2020/05/01/business/cow-methane-climate-change.html,Cattle produce more methane than many large countries. A solution could be an ecological and financial breakthrough — and a Swiss biotech company may be on the cusp.,"['Cattle', 'Methane', 'Research', 'Greenhouse Gas Emissions', 'Global Warming']"
Coronavirus in N.Y.C.: Latest Updates,2020-05-01,article,https://www.nytimes.com/2020/05/01/nyregion/coronavirus-nyc.html,The New York subway will be closed from 1 a.m. to 5 a.m. to be disinfected.,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Hospitals']"
"As More States Reopen, Protesters Chafe at Restrictions",2020-05-01,article,https://www.nytimes.com/2020/05/01/us/coronavirus-updates.html,The F.D.A. issued emergency approval for an antiviral drug. High school seniors appear reluctant to commit to a college for the fall.,['Coronavirus (2019-nCoV)']
"Coronavirus, Gretchen Whitmer, Joe Biden: Your Friday Briefing",2020-05-01,article,https://www.nytimes.com/2020/05/01/briefing/coronavirus-gretchen-whitmer-joe-biden.html, Here’s what you need to know.,[]
"We the People, in Order to Defeat the Coronavirus",2020-05-01,article,https://www.nytimes.com/2020/05/01/opinion/coronavirus-civil-liberties.html,There are times when government must curtail individual freedoms to protect the public. But those measures must end once the threat passes.,"['Coronavirus (2019-nCoV)', 'Surveillance of Citizens by Government', 'United States Politics and Government', 'Civil Rights and Liberties']"
Tilly Remembers Her Grandfather,2020-05-01,article,https://www.nytimes.com/2020/05/01/podcasts/the-daily/coronavirus-death-remembrance.html,"More than 50,000 Americans have died from the coronavirus. One of them was Craig Breimhorst.","['Quarantines', 'Coronavirus (2019-nCoV)', 'Death and Dying', 'Children and Childhood', 'Grief (Emotion)']"
It’s Not Too Late for a Flower Garden,2020-05-01,article,https://www.nytimes.com/2020/05/01/realestate/time-to-plant-flower-garden-annuals.html,Never has the cheer of homegrown color been more essential. Here’s how to get it — even if you haven’t started planting yet.,"['Real Estate and Housing (Residential)', 'Gardens and Gardening', 'Quarantine (Life and Culture)', 'Flowers and Plants']"
Jeff Bezos Doubles Down on Amazon’s Pandemic Response,2020-05-01,article,https://www.nytimes.com/2020/05/01/business/dealbook/bezos-amazon-coronavirus.html,Amazon’s chief said that pandemic-related expenses would consume all profits in the current quarter — and that it was part of a deliberate strategy.,"['Stock Buybacks', 'Coronavirus (2019-nCoV)']"
"Big Government? For Now, Most Americans Say Bring It On",2020-05-01,article,https://www.nytimes.com/2020/05/01/us/politics/coronavirus-spending-polls.html,"Battered by the coronavirus, the American public is increasingly looking to the federal government to provide an economic lifeline, polls suggest.","['Polls and Public Opinion', 'United States Economy', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Federal Budget (US)', 'States (US)', 'Local Government']"
New York Closes Schools Through End of Academic Year,2020-05-01,article,https://www.nytimes.com/2020/05/01/nyregion/coronavirus-new-york-update.html,Governor Cuomo said it was impossible to reopen schools “in a way that would keep our children and students and educators safe.”,['Coronavirus (2019-nCoV)']
Film Club: ‘What My Spacewalk Taught Me About Isolation’,2020-05-01,article,https://www.nytimes.com/2020/05/01/learning/film-club-what-my-spacewalk-taught-me-about-isolation.html,How can we learn to be connected even when we are feeling alone during the pandemic?,[]
Are You an Optimist or a Pessimist?,2020-05-01,article,https://www.nytimes.com/2020/05/01/learning/are-you-an-optimist-or-a-pessimist.html,Is either outlook on life better suited to these difficult times? Or maybe both?,[]
Can Street Artists Survive a City in Lockdown?,2020-05-01,article,https://www.nytimes.com/2020/05/01/arts/design/coronavirus-street-artists-london.html,"Buskers, musicians and muralists have been entertaining London for centuries. But now the capital has gone quiet and the future of their activities looks uncertain.","['Graffiti', 'Street Performers', 'Art', 'Music']"
‘All Day and a Night’ | Anatomy of a Scene,2020-05-01,multimedia,https://www.nytimes.com/video/movies/100000007115897/all-day-and-a-night-scene.html,The writer and director Joe Robert Cole narrates a sequence from his film featuring Ashton Sanders.,['Movies']
"In Philanthropy, Race Is Still a Factor in Who Gets What, Study Shows",2020-05-01,article,https://www.nytimes.com/2020/05/01/your-money/philanthropy-race.html,"Nonprofit groups led by black and Latino directors lag behind peers with white leaders, but two leading philanthropic organizations hope to change that.","['Race and Ethnicity', 'Philanthropy', 'Nonprofit Organizations']"
"Health Savings Accounts Add Options in Pandemic, Including Telehealth",2020-05-01,article,https://www.nytimes.com/2020/05/01/your-money/health-savings-accounts-coronavirus.html,Insurance plans with H.S.A.s may also cover coronavirus testing while keeping the tax perks.,"['Health Insurance and Managed Care', 'Tax Credits, Deductions and Exemptions', 'Coronavirus (2019-nCoV)', 'Savings', 'Personal Finances', 'Telemedicine']"
